1
 
Su1s
1
1099.7433,67666.6719
1098.9433,64583.3359
1098.1433,61791.6680
1097.3433,57508.3359
1096.5433,56483.3359
1095.7433,55041.6680
1094.9433,53141.6680
1094.1433,51016.6680
1093.3433,49891.6680
1092.5433,49091.6680
1091.7433,49825.0000
1090.9433,49416.6680
1090.1433,48275.0000
1089.3433,47750.0000
1088.5433,47158.3359
1087.7433,45991.6680
1086.9433,46366.6680
1086.1433,47483.3359
1085.3433,46600.0000
1084.5433,46175.0000
1083.7433,45741.6680
1082.9433,45800.0000
1082.1433,46041.6680
1081.3433,44925.0000
1080.5433,44633.3359
1079.7433,45275.0000
1078.9433,44958.3359
1078.1433,45366.6680
1077.3433,46075.0000
1076.5433,46366.6680
1075.7433,46533.3359
1074.9433,48750.0000
1074.1433,48800.0000
1073.3433,49266.6680
1072.5433,50275.0000
1071.7433,52266.6680
1070.9433,51466.6680
1070.1433,50150.0000
1069.3433,49741.6680
1068.5433,50416.6680
1067.7433,49866.6680
1066.9433,50058.3359
1066.1433,49583.3359
1065.3433,47283.3359
1064.5433,45750.0000
1063.7433,44433.3359
1062.9433,43091.6680
1062.1433,42158.3359
1061.3433,41675.0000
1060.5433,41116.6680
1059.7433,41525.0000
1058.9433,41533.3359
1058.1433,41041.6680
1057.3433,41916.6680
1056.5433,41541.6680
1055.7433,41033.3359
1054.9433,40275.0000
1054.1433,41166.6680
1053.3433,40416.6680
1052.5433,40975.0000
1051.7433,41083.3359
1050.9433,40400.0000
1050.1433,42108.3359
1049.3433,42125.0000
1048.5433,42183.3359
1047.7433,40975.0000
1046.9433,40758.3359
1046.1433,41800.0000
1045.3433,41808.3359
1044.5433,41858.3359
1043.7433,42625.0000
1042.9433,41533.3359
1042.1433,42850.0000
1041.3433,43183.3359
1040.5433,43608.3359
1039.7433,43991.6680
1038.9433,43591.6680
1038.1433,41816.6680
1037.3433,43175.0000
1036.5433,43533.3359
1035.7433,43808.3359
1034.9433,44258.3359
1034.1433,42691.6680
1033.3433,44258.3359
1032.5433,43733.3359
1031.7433,43158.3359
1030.9433,43241.6680
1030.1433,43466.6680
1029.3433,43016.6680
1028.5433,43708.3359
1027.7433,43508.3359
1026.9433,43400.0000
1026.1433,43691.6680
1025.3433,43925.0000
