6
 
O1s
4
-0.0000,27.2690
1.0000,17.3205
2.0000,13.8777
3.0000,13.3887

6
 
C1s
4
-0.0000,31.3736
1.0000,1.5824
2.0000,1.6513
3.0000,1.7510

6
 
N1s
4
-0.0000,21.4204
1.0000,40.2597
2.0000,42.0907
3.0000,41.2043

6
 
Ti2p
4
-0.0000,19.9370
1.0000,40.8373
2.0000,42.3803
3.0000,43.6561

