2
 
C1s
4
-0.0000,24.2560
1.0000,11.8147
2.0000,4.6288
3.0000,1.1520

2
 
N1s
4
-0.0000,23.4911
1.0000,32.5569
2.0000,39.3222
3.0000,39.3546

2
 
O1s
4
-0.0000,26.1964
1.0000,13.0769
2.0000,10.9912
3.0000,12.6692

2
 
Ti2p
4
-0.0000,23.2576
1.0000,39.3661
2.0000,42.4211
3.0000,45.9094

2
 
Si2p
4
-0.0000,2.7989
1.0000,3.1854
2.0000,2.6366
3.0000,0.9149

