3
 
C1s
 ,1,2,3,4
282.6000,2243.7500,2293.7500,2750.0000,2168.7500
282.5000,2450.0000,2575.0000,2350.0000,2400.0000
282.4000,2225.0000,2300.0000,2631.2500,2281.2500
282.3000,2287.5000,2493.7500,2475.0000,2550.0000
282.2000,2312.5000,2337.5000,2625.0000,2393.7500
282.1000,2218.7500,2437.5000,2393.7500,2393.7500
282.0000,2256.2500,2025.0000,2325.0000,2075.0000
281.9000,2162.5000,2362.5000,2312.5000,2150.0000
281.8000,2250.0000,2218.7500,2368.7500,2300.0000
281.7000,2093.7500,2362.5000,2268.7500,2000.0000
281.6000,2043.7500,2012.5000,2243.7500,2150.0000
281.5000,2087.5000,2250.0000,2000.0000,2087.5000
281.4000,2081.2500,2156.2500,2106.2500,1968.7500
281.3000,1993.7500,2025.0000,2218.7500,1737.5000
281.2000,2106.2500,1918.7500,2262.5000,1962.5000
281.1000,2206.2500,2162.5000,2150.0000,1881.2500
281.0000,1968.7500,1900.0000,2175.0000,2137.5000
280.9000,1962.5000,2231.2500,2012.5000,2012.5000
280.8000,2118.7500,2031.2500,2093.7500,1987.5000
280.7000,2006.2500,2062.5000,1887.5000,1900.0000
280.6000,2168.7500,1993.7500,2150.0000,1993.7500
280.5000,2112.5000,2018.7500,1868.7500,2006.2500
280.4000,2131.2500,2131.2500,2118.7500,2125.0000
280.3000,1943.7500,2118.7500,2062.5000,2062.5000
280.2000,2075.0000,1993.7500,2181.2500,1881.2500
280.1000,2031.2500,1975.0000,1856.2500,1887.5000
280.0000,1900.0000,2043.7500,2093.7500,1743.7500
279.9000,1918.7500,2075.0000,1950.0000,2031.2500
279.8000,2093.7500,2143.7500,2087.5000,1825.0000
279.7000,1981.2500,1943.7500,1987.5000,2006.2500
279.6000,2218.7500,1981.2500,2112.5000,2106.2500
279.5000,1862.5000,2143.7500,2031.2500,1850.0000
279.4000,2231.2500,2143.7500,1937.5000,2100.0000
279.3000,1950.0000,2050.0000,1875.0000,2018.7500
279.2000,1993.7500,2175.0000,2112.5000,1843.7500
279.1000,1962.5000,2137.5000,1868.7500,1981.2500
279.0000,2118.7500,2137.5000,1925.0000,2018.7500
278.9000,2137.5000,2100.0000,1912.5000,1862.5000
278.8000,2075.0000,2037.5000,2137.5000,2062.5000
278.7000,1825.0000,2106.2500,2100.0000,1900.0000
278.6000,2037.5000,2156.2500,2000.0000,2006.2500
278.5000,1881.2500,2131.2500,1931.2500,1943.7500
278.4000,2087.5000,2200.0000,1950.0000,2193.7500
278.3000,1931.2500,2050.0000,1981.2500,2025.0000
278.2000,2062.5000,2125.0000,2062.5000,1900.0000
278.1000,2037.5000,2137.5000,2050.0000,2112.5000
278.0000,1875.0000,2025.0000,2025.0000,2056.2500

3
 
N1s
 ,1,2,3,4
411.0000,3168.7500,3312.5000,3400.0000,3556.2500
410.9000,3081.2500,3268.7500,3406.2500,3631.2500
410.8000,3081.2500,3462.5000,3318.7500,3487.5000
410.7000,3106.2500,3337.5000,3212.5000,3543.7500
410.6000,3175.0000,3175.0000,3343.7500,3687.5000
410.5000,3331.2500,3325.0000,3281.2500,3731.2500
410.4000,3137.5000,3550.0000,3393.7500,3531.2500
410.3000,3131.2500,3437.5000,3212.5000,3581.2500
410.2000,3118.7500,3468.7500,3456.2500,3400.0000
410.1000,3118.7500,3287.5000,3081.2500,3368.7500
410.0000,3006.2500,3287.5000,3343.7500,3618.7500
409.9000,2918.7500,3268.7500,3381.2500,3312.5000
409.8000,3162.5000,3425.0000,3187.5000,3781.2500
409.7000,3031.2500,3331.2500,3387.5000,3518.7500
409.6000,3106.2500,3400.0000,3506.2500,3331.2500
409.5000,2862.5000,3437.5000,3662.5000,3550.0000
409.4000,3187.5000,3425.0000,3700.0000,3425.0000
409.3000,2962.5000,3418.7500,3700.0000,3843.7500
409.2000,3043.7500,3175.0000,3387.5000,3406.2500
409.1000,2993.7500,3256.2500,3362.5000,3668.7500
409.0000,2943.7500,3306.2500,3406.2500,3481.2500
408.9000,2931.2500,3087.5000,3412.5000,3475.0000
408.8000,2856.2500,3243.7500,3431.2500,3393.7500
408.7000,2968.7500,3287.5000,3412.5000,3450.0000
408.6000,3137.5000,3325.0000,3362.5000,3525.0000
408.5000,3125.0000,3256.2500,3325.0000,3562.5000
408.4000,2912.5000,3231.2500,3431.2500,3462.5000
408.3000,2825.0000,3012.5000,3162.5000,3437.5000
408.2000,3156.2500,3131.2500,3456.2500,3262.5000
408.1000,2756.2500,3187.5000,3125.0000,3293.7500
408.0000,2850.0000,2912.5000,3362.5000,3162.5000
407.9000,2900.0000,3156.2500,3237.5000,3050.0000
407.8000,2806.2500,2937.5000,3118.7500,2993.7500
407.7000,2712.5000,3031.2500,3225.0000,3331.2500
407.6000,2981.2500,2956.2500,3025.0000,2937.5000
407.5000,2868.7500,3068.7500,3337.5000,2975.0000
407.4000,2712.5000,3206.2500,3231.2500,3131.2500
407.3000,2812.5000,2850.0000,3318.7500,3293.7500
407.2000,2818.7500,2743.7500,3425.0000,2900.0000
407.1000,2481.2500,2806.2500,3093.7500,3112.5000
407.0000,2787.5000,3293.7500,2962.5000,2737.5000
406.9000,2675.0000,3100.0000,2887.5000,3212.5000
406.8000,2450.0000,2925.0000,2906.2500,2818.7500
406.7000,2868.7500,2656.2500,3087.5000,3062.5000
406.6000,2706.2500,2868.7500,2862.5000,2656.2500
406.5000,2712.5000,2837.5000,3000.0000,2843.7500
406.4000,2706.2500,2743.7500,2812.5000,2762.5000
406.3000,2956.2500,3012.5000,3168.7500,2850.0000
406.2000,2512.5000,2893.7500,2875.0000,2862.5000
406.1000,2787.5000,2943.7500,2868.7500,2956.2500
406.0000,2518.7500,2862.5000,2756.2500,2662.5000
405.9000,2518.7500,2793.7500,3037.5000,2768.7500
405.8000,2462.5000,3131.2500,2675.0000,2637.5000
405.7000,2750.0000,2656.2500,3168.7500,2843.7500
405.6000,2562.5000,2912.5000,2937.5000,2618.7500
405.5000,2818.7500,2650.0000,2912.5000,2712.5000
405.4000,2375.0000,3000.0000,2706.2500,2662.5000
405.3000,2862.5000,2712.5000,2712.5000,2837.5000
405.2000,2318.7500,2925.0000,2587.5000,2793.7500
405.1000,2850.0000,2631.2500,2575.0000,2681.2500
405.0000,2550.0000,2750.0000,3012.5000,2700.0000
404.9000,2525.0000,2556.2500,2650.0000,2762.5000
404.8000,2606.2500,2562.5000,2843.7500,2825.0000
404.7000,2681.2500,2806.2500,2606.2500,2831.2500
404.6000,2593.7500,2743.7500,2612.5000,2718.7500
404.5000,2606.2500,2450.0000,2931.2500,2925.0000
404.4000,2343.7500,2687.5000,2718.7500,2462.5000
404.3000,2650.0000,2518.7500,2787.5000,2762.5000
404.2000,2562.5000,2675.0000,2793.7500,2600.0000
404.1000,2625.0000,2650.0000,2537.5000,2843.7500
404.0000,2568.7500,2468.7500,2856.2500,2668.7500
403.9000,2493.7500,2700.0000,2687.5000,2650.0000
403.8000,2425.0000,2468.7500,2900.0000,2756.2500
403.7000,2581.2500,2906.2500,2831.2500,2768.7500
403.6000,2762.5000,2556.2500,2837.5000,2793.7500
403.5000,2368.7500,2700.0000,2812.5000,2743.7500
403.4000,2793.7500,2581.2500,2587.5000,2775.0000
403.3000,2568.7500,2687.5000,2531.2500,2700.0000
403.2000,2531.2500,2531.2500,2818.7500,2643.7500
403.1000,2400.0000,2662.5000,2675.0000,2668.7500
403.0000,2400.0000,2556.2500,2937.5000,2625.0000
402.9000,2643.7500,2968.7500,2825.0000,2731.2500
402.8000,2625.0000,2618.7500,2787.5000,2612.5000
402.7000,2618.7500,2625.0000,2731.2500,2975.0000
402.6000,2818.7500,2887.5000,2718.7500,2850.0000
402.5000,2312.5000,2837.5000,2806.2500,2943.7500
402.4000,2743.7500,2737.5000,2800.0000,2618.7500
402.3000,2593.7500,3012.5000,2993.7500,2806.2500
402.2000,2806.2500,2981.2500,2643.7500,2756.2500
402.1000,2675.0000,2931.2500,2812.5000,2725.0000
402.0000,2856.2500,2968.7500,3043.7500,2787.5000
401.9000,2687.5000,2925.0000,2931.2500,2868.7500
401.8000,2800.0000,3125.0000,2812.5000,2825.0000
401.7000,2631.2500,3000.0000,3125.0000,2881.2500
401.6000,2862.5000,3331.2500,3025.0000,2956.2500
401.5000,2731.2500,3106.2500,3243.7500,3187.5000
401.4000,2787.5000,3137.5000,3112.5000,3156.2500
401.3000,2600.0000,2893.7500,3287.5000,3168.7500
401.2000,2562.5000,3200.0000,3056.2500,3375.0000
401.1000,2893.7500,3300.0000,3356.2500,3375.0000
401.0000,2956.2500,3237.5000,3406.2500,3243.7500
400.9000,3000.0000,3187.5000,3350.0000,3206.2500
400.8000,2918.7500,3500.0000,3431.2500,3468.7500
400.7000,3043.7500,3450.0000,3575.0000,3050.0000
400.6000,2987.5000,3556.2500,3656.2500,3500.0000
400.5000,3131.2500,3568.7500,3556.2500,3425.0000
400.4000,3037.5000,3400.0000,3575.0000,3918.7500
400.3000,3162.5000,3500.0000,3537.5000,3693.7500
400.2000,3437.5000,3475.0000,3475.0000,3743.7500
400.1000,3518.7500,3431.2500,3800.0000,3706.2500
400.0000,3662.5000,3768.7500,3668.7500,4006.2500
399.9000,3862.5000,3962.5000,3756.2500,3950.0000
399.8000,3731.2500,4075.0000,3918.7500,4087.5000
399.7000,4075.0000,3781.2500,3881.2500,4368.7500
399.6000,3987.5000,4056.2500,4250.0000,4225.0000
399.5000,4168.7500,4406.2500,4093.7500,4312.5000
399.4000,4000.0000,4250.0000,4300.0000,4231.2500
399.3000,4293.7500,4456.2500,4668.7500,4300.0000
399.2000,4475.0000,4650.0000,4581.2500,4300.0000
399.1000,4481.2500,4868.7500,4993.7500,4831.2500
399.0000,4856.2500,4931.2500,5068.7500,5187.5000
398.9000,4500.0000,5075.0000,5381.2500,5425.0000
398.8000,5050.0000,5562.5000,5406.2500,5618.7500
398.7000,4993.7500,5925.0000,5862.5000,5975.0000
398.6000,5356.2500,6425.0000,6243.7500,6525.0000
398.5000,5287.5000,6825.0000,6806.2500,6762.5000
398.4000,5887.5000,7643.7500,7475.0000,7600.0000
398.3000,6093.7500,8431.2500,8587.5000,8306.2500
398.2000,7168.7500,9518.7500,9343.7500,9943.7500
398.1000,7743.7500,10593.7500,11043.7500,11037.5000
398.0000,8506.2500,12381.2500,12031.2500,12450.0000
397.9000,10037.5000,13956.2500,13793.7500,14437.5000
397.8000,10337.5000,15050.0000,16100.0000,16075.0000
397.7000,11393.7500,16187.5000,16962.5000,16931.2500
397.6000,11768.7500,17018.7500,18062.5000,17618.7500
397.5000,12168.7500,17900.0000,18112.5000,18381.2500
397.4000,11950.0000,17462.5000,17643.7500,17562.5000
397.3000,11525.0000,16500.0000,16712.5000,16687.5000
397.2000,11118.7500,15581.2500,15425.0000,15906.2500
397.1000,9831.2500,14400.0000,14400.0000,13656.2500
397.0000,9375.0000,12900.0000,12712.5000,12787.5000
396.9000,8431.2500,11300.0000,10950.0000,11231.2500
396.8000,7737.5000,10112.5000,9700.0000,9968.7500
396.7000,7400.0000,8800.0000,8831.2500,8818.7500
396.6000,6862.5000,7737.5000,7768.7500,7681.2500
396.5000,6362.5000,6975.0000,6900.0000,6943.7500
396.4000,6237.5000,6175.0000,5925.0000,6025.0000
396.3000,5643.7500,5587.5000,5212.5000,5143.7500
396.2000,5031.2500,4806.2500,4437.5000,4475.0000
396.1000,4925.0000,3956.2500,4000.0000,4156.2500
396.0000,4462.5000,3981.2500,3731.2500,3937.5000
395.9000,4137.5000,3218.7500,3593.7500,3237.5000
395.8000,4050.0000,3081.2500,3168.7500,3231.2500
395.7000,3368.7500,2937.5000,2956.2500,2756.2500
395.6000,3250.0000,2656.2500,2656.2500,2756.2500
395.5000,3012.5000,2750.0000,2606.2500,2425.0000
395.4000,2650.0000,2450.0000,2631.2500,2150.0000
395.3000,2531.2500,2487.5000,2350.0000,2362.5000
395.2000,2275.0000,2250.0000,2350.0000,2456.2500
395.1000,2318.7500,2287.5000,2193.7500,2081.2500
395.0000,2056.2500,2162.5000,2100.0000,2250.0000
394.9000,1887.5000,2025.0000,1887.5000,2187.5000
394.8000,1912.5000,1868.7500,1925.0000,2150.0000
394.7000,1856.2500,2043.7500,1981.2500,2256.2500
394.6000,2131.2500,1875.0000,1875.0000,2056.2500
394.5000,1831.2500,2118.7500,2050.0000,2150.0000
394.4000,1881.2500,1825.0000,1800.0000,1868.7500
394.3000,1893.7500,2025.0000,1843.7500,2006.2500
394.2000,1900.0000,1868.7500,1818.7500,1937.5000
394.1000,1937.5000,2068.7500,1850.0000,1868.7500
394.0000,1818.7500,1600.0000,1731.2500,1706.2500
393.9000,1775.0000,2018.7500,1781.2500,1956.2500
393.8000,2112.5000,1850.0000,1768.7500,2012.5000
393.7000,1693.7500,1762.5000,1856.2500,1912.5000
393.6000,1975.0000,1812.5000,1643.7500,1968.7500
393.5000,1887.5000,1968.7500,1750.0000,1756.2500
393.4000,1918.7500,1737.5000,1656.2500,1981.2500
393.3000,1756.2500,1962.5000,1731.2500,1768.7500
393.2000,1793.7500,1800.0000,1725.0000,1800.0000
393.1000,1831.2500,1862.5000,1800.0000,1812.5000
393.0000,1781.2500,1906.2500,1818.7500,1893.7500
392.9000,1637.5000,1812.5000,1693.7500,1900.0000
392.8000,1768.7500,1831.2500,1731.2500,1881.2500
392.7000,1668.7500,1850.0000,1731.2500,1725.0000
392.6000,1550.0000,1743.7500,1637.5000,1787.5000
392.5000,1806.2500,1943.7500,1900.0000,1731.2500
392.4000,1781.2500,1806.2500,1581.2500,1875.0000
392.3000,1831.2500,1818.7500,1906.2500,1943.7500
392.2000,1843.7500,2068.7500,1856.2500,1706.2500
392.1000,2062.5000,1906.2500,1950.0000,1862.5000
392.0000,2006.2500,1968.7500,1875.0000,1737.5000
391.9000,1968.7500,2075.0000,1831.2500,1775.0000
391.8000,1737.5000,2031.2500,1918.7500,1718.7500
391.7000,1981.2500,1862.5000,1675.0000,1750.0000
391.6000,2037.5000,1850.0000,1650.0000,1650.0000
391.5000,1856.2500,1737.5000,1606.2500,1768.7500
391.4000,1887.5000,1893.7500,1893.7500,1781.2500
391.3000,1837.5000,1743.7500,1681.2500,1856.2500
391.2000,2062.5000,1825.0000,2056.2500,1887.5000
391.1000,1812.5000,1793.7500,1806.2500,1712.5000
391.0000,1818.7500,1943.7500,2137.5000,1731.2500

3
 
O1s
 ,1,2,3,4
543.0000,13337.5000,14100.0000,13193.7500,13712.5000
542.9000,13937.5000,13468.7500,13456.2500,13700.0000
542.8000,13731.2500,13631.2500,12962.5000,13843.7500
542.7000,13706.2500,13631.2500,13618.7500,13331.2500
542.6000,14118.7500,13281.2500,13350.0000,13581.2500
542.5000,13825.0000,13200.0000,13306.2500,13150.0000
542.4000,14000.0000,13543.7500,13106.2500,13281.2500
542.3000,14406.2500,13225.0000,13400.0000,13343.7500
542.2000,13225.0000,14037.5000,13306.2500,13006.2500
542.1000,13712.5000,13443.7500,13600.0000,13250.0000
542.0000,13643.7500,13331.2500,13312.5000,13318.7500
541.9000,13300.0000,13631.2500,12837.5000,12725.0000
541.8000,13281.2500,13581.2500,13337.5000,13250.0000
541.7000,13450.0000,13593.7500,13018.7500,13143.7500
541.6000,13368.7500,13343.7500,13050.0000,13037.5000
541.5000,13256.2500,13075.0000,13175.0000,13643.7500
541.4000,12818.7500,13943.7500,13525.0000,13181.2500
541.3000,13100.0000,13175.0000,13068.7500,13218.7500
541.2000,13368.7500,13693.7500,13018.7500,12925.0000
541.1000,13262.5000,13468.7500,13000.0000,13731.2500
541.0000,13287.5000,13656.2500,13450.0000,13400.0000
540.9000,13268.7500,13868.7500,12781.2500,13468.7500
540.8000,13137.5000,13381.2500,13212.5000,13537.5000
540.7000,12962.5000,13212.5000,13343.7500,12893.7500
540.6000,13500.0000,12687.5000,13587.5000,13593.7500
540.5000,13506.2500,13468.7500,13312.5000,13118.7500
540.4000,13456.2500,13000.0000,13293.7500,13125.0000
540.3000,13475.0000,13425.0000,12987.5000,13156.2500
540.2000,12687.5000,13750.0000,12993.7500,13143.7500
540.1000,13643.7500,13506.2500,13312.5000,12981.2500
540.0000,12943.7500,13568.7500,13343.7500,13150.0000
539.9000,12987.5000,13381.2500,12856.2500,13250.0000
539.8000,13250.0000,13193.7500,13350.0000,13606.2500
539.7000,13206.2500,13156.2500,13193.7500,13287.5000
539.6000,12881.2500,13500.0000,13675.0000,13200.0000
539.5000,12868.7500,12837.5000,13618.7500,13218.7500
539.4000,12893.7500,13418.7500,13187.5000,13475.0000
539.3000,12737.5000,12862.5000,13381.2500,13218.7500
539.2000,12593.7500,13300.0000,13631.2500,13750.0000
539.1000,12893.7500,12993.7500,13568.7500,13731.2500
539.0000,12968.7500,13606.2500,13681.2500,13337.5000
538.9000,12781.2500,12843.7500,13443.7500,13431.2500
538.8000,12875.0000,12962.5000,13656.2500,13356.2500
538.7000,12787.5000,13006.2500,13218.7500,13656.2500
538.6000,13618.7500,12968.7500,13162.5000,13218.7500
538.5000,12437.5000,13093.7500,13218.7500,13787.5000
538.4000,13006.2500,12743.7500,13506.2500,13081.2500
538.3000,12537.5000,13187.5000,12843.7500,13650.0000
538.2000,13362.5000,13418.7500,13331.2500,12981.2500
538.1000,12781.2500,13100.0000,12893.7500,13162.5000
538.0000,13150.0000,12950.0000,13293.7500,13250.0000
537.9000,12512.5000,13575.0000,13618.7500,13162.5000
537.8000,13131.2500,13150.0000,13475.0000,13175.0000
537.7000,12687.5000,13362.5000,13525.0000,13212.5000
537.6000,13437.5000,13131.2500,13650.0000,12975.0000
537.5000,12606.2500,12950.0000,13518.7500,12856.2500
537.4000,13487.5000,13312.5000,13550.0000,13587.5000
537.3000,12600.0000,13262.5000,13437.5000,13187.5000
537.2000,13650.0000,13200.0000,13731.2500,13406.2500
537.1000,13200.0000,12925.0000,13093.7500,13368.7500
537.0000,13337.5000,13581.2500,13531.2500,13662.5000
536.9000,12956.2500,13337.5000,13793.7500,13475.0000
536.8000,13343.7500,13337.5000,13281.2500,13118.7500
536.7000,13012.5000,13268.7500,13500.0000,13962.5000
536.6000,13356.2500,12925.0000,13181.2500,13181.2500
536.5000,12918.7500,13843.7500,13650.0000,13462.5000
536.4000,13200.0000,13343.7500,13475.0000,13293.7500
536.3000,13318.7500,13437.5000,13400.0000,13631.2500
536.2000,13325.0000,13706.2500,13562.5000,13593.7500
536.1000,13387.5000,13906.2500,13425.0000,13537.5000
536.0000,13237.5000,13493.7500,13206.2500,13700.0000
535.9000,12575.0000,13825.0000,13768.7500,13156.2500
535.8000,13056.2500,13575.0000,13462.5000,13718.7500
535.7000,12875.0000,13893.7500,14093.7500,13168.7500
535.6000,12875.0000,14006.2500,13868.7500,13856.2500
535.5000,13381.2500,13437.5000,14050.0000,13550.0000
535.4000,12906.2500,13956.2500,13762.5000,13481.2500
535.3000,13206.2500,13375.0000,14350.0000,14212.5000
