2
 
Su1s
1
1099.6079,84866.6719
1098.8079,82566.6719
1098.0079,79350.0000
1097.2079,76633.3359
1096.4079,73200.0000
1095.6079,70491.6719
1094.8079,68075.0000
1094.0079,68950.0000
1093.2079,66391.6719
1092.4079,65408.3359
1091.6079,65300.0000
1090.8079,64783.3359
1090.0079,63658.3359
1089.2079,63558.3359
1088.4079,62958.3359
1087.6079,61350.0000
1086.8079,61633.3359
1086.0079,61900.0000
1085.2079,62633.3359
1084.4079,62508.3359
1083.6079,61591.6680
1082.8079,61666.6680
1082.0079,60966.6680
1081.2079,60933.3359
1080.4079,61208.3359
1079.6079,61358.3359
1078.8079,60483.3359
1078.0079,61366.6680
1077.2079,61391.6680
1076.4079,62041.6680
1075.6079,62050.0000
1074.8079,63883.3359
1074.0079,64883.3359
1073.2079,65650.0000
1072.4079,66508.3359
1071.6079,69216.6719
1070.8079,68241.6719
1070.0079,67183.3359
1069.2079,67900.0000
1068.4079,66575.0000
1067.6079,65075.0000
1066.8079,65783.3359
1066.0079,64966.6680
1065.2079,63950.0000
1064.4079,61725.0000
1063.6079,59825.0000
1062.8079,58766.6680
1062.0079,57108.3359
1061.2079,57825.0000
1060.4079,55908.3359
1059.6079,56041.6680
1058.8079,56525.0000
1058.0079,56500.0000
1057.2079,55283.3359
1056.4079,54900.0000
1055.6079,55391.6680
1054.8079,55100.0000
1054.0079,54333.3359
1053.2079,54491.6680
1052.4079,55258.3359
1051.6079,55450.0000
1050.8079,55016.6680
1050.0079,54625.0000
1049.2079,56791.6680
1048.4079,55941.6680
1047.6079,56275.0000
1046.8079,56491.6680
1046.0079,56625.0000
1045.2079,56625.0000
1044.4079,56475.0000
1043.6079,55758.3359
1042.8079,56491.6680
1042.0079,56991.6680
1041.2079,56841.6680
1040.4079,57450.0000
1039.6079,57608.3359
1038.8079,57958.3359
1038.0079,58708.3359
1037.2079,58350.0000
1036.4079,57791.6680
1035.6079,56650.0000
1034.8079,58025.0000
1034.0079,57658.3359
1033.2079,58641.6680
1032.4079,57900.0000
1031.6079,58700.0000
1030.8079,57791.6680
1030.0079,59408.3359
1029.2079,59158.3359
1028.4079,59083.3359
1027.6079,58425.0000
1026.8079,58008.3359
1026.0079,58758.3359
1025.2079,58625.0000
1024.4079,59700.0000
1023.6079,58591.6680
1022.8079,58266.6680
1022.0079,57733.3359
1021.2079,59625.0000
1020.4079,60075.0000
1019.6079,60508.3359
1018.8079,60691.6680
1018.0079,60383.3359
1017.2079,59866.6680
1016.4079,60075.0000
1015.6079,61125.0000
1014.8079,61025.0000
1014.0079,61016.6680
1013.2079,63025.0000
1012.4079,61808.3359
1011.6079,61266.6680
1010.8079,62566.6680
1010.0079,61058.3359
1009.2079,61225.0000
1008.4079,62108.3359
1007.6079,61516.6680
1006.8079,61966.6680
1006.0079,63016.6680
1005.2079,63150.0000
1004.4079,62883.3359
1003.6079,62700.0000
1002.8079,63925.0000
1002.0079,62508.3359
1001.2079,63933.3359
1000.4079,62525.0000
999.6079,63708.3359
998.8079,64025.0000
998.0079,65041.6680
997.2079,64758.3359
996.4079,64858.3359
995.6079,66958.3359
994.8079,68025.0000
994.0079,68266.6719
993.2079,68966.6719
992.4079,67016.6719
991.6079,66241.6719
990.8079,65233.3359
990.0079,65633.3359
989.2079,64358.3359
988.4079,64008.3359
987.6079,64858.3359
986.8079,64050.0000
986.0079,64758.3359
985.2079,64841.6680
984.4079,63791.6680
983.6079,63350.0000
982.8079,65991.6719
982.0079,65933.3359
981.2079,65875.0000
980.4079,67150.0000
979.6079,68166.6719
978.8079,69200.0000
978.0079,70883.3359
977.2079,73475.0000
976.4079,75566.6719
975.6079,79158.3359
974.8079,82316.6719
974.0079,82275.0000
973.2079,82191.6719
972.4079,78600.0000
971.6079,73883.3359
970.8079,71025.0000
970.0079,67825.0000
969.2079,67291.6719
968.4079,63116.6680
967.6079,62283.3359
966.8079,61400.0000
966.0079,59983.3359
965.2079,57858.3359
964.4079,57650.0000
963.6079,58208.3359
962.8079,56916.6680
962.0079,56216.6680
961.2079,57225.0000
960.4079,56508.3359
959.6079,56516.6680
958.8079,56566.6680
958.0079,57483.3359
957.2079,56408.3359
956.4079,56525.0000
955.6079,56683.3359
954.8079,55066.6680
954.0079,56458.3359
953.2079,55958.3359
952.4079,57733.3359
951.6079,58041.6680
950.8079,57291.6680
950.0079,56383.3359
949.2079,57441.6680
948.4079,57025.0000
947.6079,57825.0000
946.8079,57775.0000
946.0079,57700.0000
945.2079,57658.3359
944.4079,56508.3359
943.6079,58066.6680
942.8079,58525.0000
942.0079,58308.3359
941.2079,58158.3359
940.4079,57533.3359
939.6079,56325.0000
938.8079,57350.0000
938.0079,57058.3359
937.2079,58275.0000
936.4079,58550.0000
935.6079,58408.3359
934.8079,57841.6680
934.0079,58950.0000
933.2079,59175.0000
932.4079,58233.3359
931.6079,59508.3359
930.8079,59208.3359
930.0079,59108.3359
929.2079,60216.6680
928.4079,59616.6680
927.6079,59516.6680
926.8079,60208.3359
926.0079,59975.0000
925.2079,60366.6680
924.4079,60033.3359
923.6079,59916.6680
922.8079,60608.3359
922.0079,59316.6680
921.2079,60283.3359
920.4079,60166.6680
919.6079,60341.6680
918.8079,59683.3359
918.0079,59216.6680
917.2079,60091.6680
916.4079,59366.6680
915.6079,60016.6680
914.8079,59516.6680
914.0079,61025.0000
913.2079,60450.0000
912.4079,61633.3359
911.6079,61750.0000
910.8079,62450.0000
910.0079,61141.6680
909.2079,61633.3359
908.4079,61416.6680
907.6079,62366.6680
906.8079,61125.0000
906.0079,61375.0000
905.2079,61650.0000
904.4079,61891.6680
903.6079,62275.0000
902.8079,61900.0000
902.0079,62350.0000
901.2079,62283.3359
900.4079,62775.0000
899.6079,63475.0000
898.8079,62858.3359
898.0079,62616.6680
897.2079,63316.6680
896.4079,62350.0000
895.6079,63191.6680
894.8079,64050.0000
894.0079,63041.6680
893.2079,62975.0000
892.4079,62441.6680
891.6079,63733.3359
890.8079,63800.0000
890.0079,63800.0000
889.2079,63091.6680
888.4079,64008.3359
887.6079,63850.0000
886.8079,64425.0000
886.0079,65166.6680
885.2079,64358.3359
884.4079,65866.6719
883.6079,65716.6719
882.8079,65658.3359
882.0079,64025.0000
881.2079,65308.3359
880.4079,64575.0000
879.6079,66008.3359
878.8079,65125.0000
878.0079,65466.6680
877.2079,65683.3359
876.4079,67241.6719
875.6079,67216.6719
874.8079,65925.0000
874.0079,66800.0000
873.2079,65458.3359
872.4079,67791.6719
871.6079,67225.0000
870.8079,67783.3359
870.0079,67450.0000
869.2079,66891.6719
868.4079,67183.3359
867.6079,65900.0000
866.8079,66641.6719
866.0079,66108.3359
865.2079,66750.0000
864.4079,65708.3359
863.6079,67275.0000
862.8079,67050.0000
862.0079,66600.0000
861.2079,66991.6719
860.4079,67950.0000
859.6079,69316.6719
858.8079,69950.0000
858.0079,69375.0000
857.2079,68116.6719
856.4079,67966.6719
855.6079,68841.6719
854.8079,68675.0000
854.0079,70175.0000
853.2079,70491.6719
852.4079,69766.6719
851.6079,68700.0000
850.8079,69558.3359
850.0079,70141.6719
849.2079,69816.6719
848.4079,70566.6719
847.6079,70008.3359
846.8079,69491.6719
846.0079,70816.6719
845.2079,70375.0000
844.4079,71791.6719
843.6079,71816.6719
842.8079,71533.3359
842.0079,71383.3359
841.2079,70741.6719
840.4079,70400.0000
839.6079,70725.0000
838.8079,71716.6719
838.0079,71616.6719
837.2079,70933.3359
836.4079,70566.6719
835.6079,70616.6719
834.8079,69666.6719
834.0079,72025.0000
833.2079,72150.0000
832.4079,71683.3359
831.6079,71516.6719
830.8079,72466.6719
830.0079,73408.3359
829.2079,73391.6719
828.4079,72916.6719
827.6079,72875.0000
826.8079,74425.0000
826.0079,73425.0000
825.2079,73825.0000
824.4079,73583.3359
823.6079,72058.3359
822.8079,73858.3359
822.0079,73950.0000
821.2079,74525.0000
820.4079,74058.3359
819.6079,74391.6719
818.8079,74675.0000
818.0079,75083.3359
817.2079,72633.3359
816.4079,73241.6719
815.6079,73225.0000
814.8079,74308.3359
814.0079,74508.3359
813.2079,76066.6719
812.4079,75825.0000
811.6079,73591.6719
810.8079,74841.6719
810.0079,73166.6719
809.2079,74308.3359
808.4079,74716.6719
807.6079,74883.3359
806.8079,75725.0000
806.0079,75833.3359
805.2079,75525.0000
804.4079,76250.0000
803.6079,76458.3359
802.8079,75891.6719
802.0079,75933.3359
801.2079,75950.0000
800.4079,75633.3359
799.6079,75658.3359
798.8079,76991.6719
798.0079,76833.3359
797.2079,76316.6719
796.4079,77091.6719
795.6079,76725.0000
794.8079,77158.3359
794.0079,77350.0000
793.2079,78125.0000
792.4079,78408.3359
791.6079,77041.6719
790.8079,78108.3359
790.0079,79033.3359
789.2079,79716.6719
788.4079,78683.3359
787.6079,78725.0000
786.8079,77708.3359
786.0079,79308.3359
785.2079,79833.3359
784.4079,79825.0000
783.6079,80325.0000
782.8079,79383.3359
782.0079,79850.0000
781.2079,79633.3359
780.4079,79616.6719
779.6079,80450.0000
778.8079,78533.3359
778.0079,78433.3359
777.2079,77925.0000
776.4079,79183.3359
775.6079,80116.6719
774.8079,78925.0000
774.0079,80691.6719
773.2079,80025.0000
772.4079,81408.3359
771.6079,80966.6719
770.8079,79925.0000
770.0079,80275.0000
769.2079,80550.0000
768.4079,80766.6719
767.6079,80691.6719
766.8079,80408.3359
766.0079,81933.3359
765.2079,81208.3359
764.4079,81766.6719
763.6079,81275.0000
762.8079,81708.3359
762.0079,83175.0000
761.2079,82758.3359
760.4079,83175.0000
759.6079,83133.3359
758.8079,83841.6719
758.0079,84625.0000
757.2079,83566.6719
756.4079,84475.0000
755.6079,83041.6719
754.8079,83933.3359
754.0079,84550.0000
753.2079,83950.0000
752.4079,83675.0000
751.6079,85400.0000
750.8079,85300.0000
750.0079,85125.0000
749.2079,83741.6719
748.4079,83083.3359
747.6079,84041.6719
746.8079,83858.3359
746.0079,84016.6719
745.2079,85433.3359
744.4079,84091.6719
743.6079,84500.0000
742.8079,86008.3359
742.0079,84741.6719
741.2079,85775.0000
740.4079,83641.6719
739.6079,84758.3359
738.8079,85733.3359
738.0079,87033.3359
737.2079,86550.0000
736.4079,87166.6719
735.6079,85441.6719
734.8079,86175.0000
734.0079,87491.6719
733.2079,86700.0000
732.4079,85666.6719
731.6079,86950.0000
730.8079,86850.0000
730.0079,87175.0000
729.2079,88458.3359
728.4079,86933.3359
727.6079,85791.6719
726.8079,87000.0000
726.0079,87116.6719
725.2079,87766.6719
724.4079,87733.3359
723.6079,86616.6719
722.8079,88083.3359
722.0079,87958.3359
721.2079,87558.3359
720.4079,87233.3359
719.6079,88258.3359
718.8079,88783.3359
718.0079,89558.3359
717.2079,88733.3359
716.4079,87108.3359
715.6079,87983.3359
714.8079,89783.3359
714.0079,90775.0000
713.2079,89650.0000
712.4079,88991.6719
711.6079,89541.6719
710.8079,89141.6719
710.0079,89558.3359
709.2079,89941.6719
708.4079,90233.3359
707.6079,89916.6719
706.8079,89658.3359
706.0079,91208.3359
705.2079,90675.0000
704.4079,90250.0000
703.6079,91108.3359
702.8079,90958.3359
702.0079,91366.6719
701.2079,91925.0000
700.4079,92275.0000
699.6079,91933.3359
698.8079,91458.3359
698.0079,91525.0000
697.2079,91866.6719
696.4079,93600.0000
695.6079,92958.3359
694.8079,92825.0000
694.0079,92750.0000
693.2079,91975.0000
692.4079,93241.6719
691.6079,94450.0000
690.8079,92175.0000
690.0079,92083.3359
689.2079,93975.0000
688.4079,91891.6719
687.6079,92808.3359
686.8079,92391.6719
686.0079,92625.0000
685.2079,93800.0000
684.4079,93958.3359
683.6079,94333.3359
682.8079,94050.0000
682.0079,95241.6719
681.2079,95491.6719
680.4079,95566.6719
679.6079,94350.0000
678.8079,95225.0000
678.0079,96025.0000
677.2079,96966.6719
676.4079,96091.6719
675.6079,96608.3359
674.8079,96666.6719
674.0079,96908.3359
673.2079,97116.6719
672.4079,95766.6719
671.6079,96491.6719
670.8079,96433.3359
670.0079,95725.0000
669.2079,96675.0000
668.4079,96725.0000
667.6079,96683.3359
666.8079,97083.3359
666.0079,96350.0000
665.2079,96008.3359
664.4079,98383.3359
663.6079,96300.0000
662.8079,98716.6719
662.0079,95950.0000
661.2079,97066.6719
