6
 
O1s
 ,1,2,3,4
535.6000,13825.0000,15493.7500,16443.7500,16712.5000
535.5000,13875.0000,15950.0000,16243.7500,15956.2500
535.4000,14418.7500,15950.0000,16312.5000,16656.2500
535.3000,13862.5000,16168.7500,16100.0000,16106.2500
535.2000,14193.7500,15412.5000,16093.7500,16587.5000
535.1000,13731.2500,16787.5000,16525.0000,15918.7500
535.0000,13881.2500,15856.2500,16150.0000,16531.2500
534.9000,14425.0000,16768.7500,16206.2500,16112.5000
534.8000,14175.0000,16268.7500,16450.0000,16331.2500
534.7000,14600.0000,16206.2500,16562.5000,16468.7500
534.6000,14293.7500,16412.5000,16625.0000,16193.7500
534.5000,14193.7500,16575.0000,15981.2500,16800.0000
534.4000,14312.5000,16437.5000,16206.2500,16868.7500
534.3000,14593.7500,16231.2500,17118.7500,16562.5000
534.2000,14981.2500,16068.7500,16118.7500,16981.2500
534.1000,15050.0000,16425.0000,16856.2500,16975.0000
534.0000,15262.5000,16775.0000,16750.0000,17118.7500
533.9000,15206.2500,16512.5000,17018.7500,16550.0000
533.8000,15231.2500,16937.5000,17062.5000,16675.0000
533.7000,15206.2500,17218.7500,16981.2500,17018.7500
533.6000,15931.2500,16881.2500,17250.0000,16781.2500
533.5000,15931.2500,16987.5000,17343.7500,16643.7500
533.4000,16193.7500,17068.7500,17500.0000,17587.5000
533.3000,16156.2500,17487.5000,16800.0000,16912.5000
533.2000,17000.0000,17381.2500,17812.5000,17268.7500
533.1000,16762.5000,18168.7500,16906.2500,16850.0000
533.0000,17368.7500,17375.0000,17512.5000,17837.5000
532.9000,17400.0000,18206.2500,17787.5000,17812.5000
532.8000,17462.5000,18168.7500,17243.7500,18693.7500
532.7000,17937.5000,17825.0000,18575.0000,17943.7500
532.6000,18462.5000,18468.7500,18631.2500,18668.7500
532.5000,18256.2500,19275.0000,19568.7500,18500.0000
532.4000,18912.5000,19381.2500,19937.5000,19262.5000
532.3000,19112.5000,19693.7500,20112.5000,19581.2500
532.2000,19912.5000,20400.0000,20387.5000,19643.7500
532.1000,19675.0000,21381.2500,20775.0000,20381.2500
532.0000,19731.2500,20706.2500,20487.5000,20400.0000
531.9000,20350.0000,21325.0000,20850.0000,21300.0000
531.8000,20337.5000,21625.0000,21062.5000,21481.2500
531.7000,21156.2500,21662.5000,21506.2500,21650.0000
531.6000,20762.5000,21918.7500,22062.5000,21537.5000
531.5000,22300.0000,21931.2500,21537.5000,22250.0000
531.4000,21725.0000,23025.0000,22737.5000,21393.7500
531.3000,22300.0000,21662.5000,21562.5000,22050.0000
531.2000,22431.2500,22506.2500,22412.5000,21925.0000
531.1000,23425.0000,22112.5000,21368.7500,21687.5000
531.0000,23543.7500,22350.0000,21487.5000,21056.2500
530.9000,23662.5000,21493.7500,21856.2500,20650.0000
530.8000,23618.7500,21462.5000,20550.0000,21050.0000
530.7000,24912.5000,21856.2500,20606.2500,19812.5000
530.6000,24875.0000,20843.7500,20206.2500,20362.5000
530.5000,25793.7500,20618.7500,19925.0000,19887.5000
530.4000,26406.2500,20125.0000,19593.7500,20025.0000
530.3000,26187.5000,19968.7500,19556.2500,19212.5000
530.2000,25931.2500,19331.2500,18512.5000,18693.7500
530.1000,26225.0000,19193.7500,19306.2500,18356.2500
530.0000,25931.2500,18500.0000,18587.5000,18025.0000
529.9000,25306.2500,18056.2500,17737.5000,17906.2500
529.8000,23812.5000,17775.0000,17537.5000,17337.5000
529.7000,22743.7500,17512.5000,16981.2500,17312.5000
529.6000,22056.2500,16918.7500,16893.7500,16843.7500
529.5000,20312.5000,16643.7500,16506.2500,16287.5000
529.4000,19643.7500,16437.5000,16225.0000,16387.5000
529.3000,17856.2500,16012.5000,16606.2500,15362.5000
529.2000,17112.5000,16093.7500,16556.2500,16200.0000
529.1000,15950.0000,16581.2500,16268.7500,16012.5000
529.0000,15837.5000,15406.2500,15612.5000,15731.2500
528.9000,14900.0000,15481.2500,15893.7500,16075.0000
528.8000,14887.5000,15787.5000,16300.0000,15856.2500
528.7000,13906.2500,15575.0000,15568.7500,15943.7500
528.6000,14025.0000,15206.2500,16156.2500,15475.0000
528.5000,13781.2500,15381.2500,15818.7500,14981.2500
528.4000,13762.5000,15550.0000,15837.5000,15156.2500
528.3000,13331.2500,15206.2500,15425.0000,15500.0000
528.2000,13075.0000,15837.5000,15537.5000,15675.0000
528.1000,12937.5000,15337.5000,15393.7500,15700.0000
528.0000,13093.7500,15006.2500,15787.5000,15387.5000
527.9000,12925.0000,15256.2500,15862.5000,15537.5000
527.8000,13256.2500,15281.2500,15531.2500,15425.0000
527.7000,13362.5000,15687.5000,16100.0000,15256.2500
527.6000,12825.0000,16137.5000,15493.7500,15675.0000
527.5000,13500.0000,15387.5000,15962.5000,15656.2500
527.4000,13356.2500,15718.7500,15675.0000,15318.7500
527.3000,13331.2500,15743.7500,15781.2500,15662.5000
527.2000,13168.7500,15962.5000,15375.0000,15225.0000
527.1000,12787.5000,15443.7500,15793.7500,15481.2500
527.0000,13050.0000,15287.5000,15750.0000,15675.0000
526.9000,12537.5000,15243.7500,15762.5000,15443.7500
526.8000,12756.2500,16281.2500,15662.5000,15200.0000
526.7000,12450.0000,15275.0000,15856.2500,15550.0000
526.6000,13025.0000,15937.5000,15531.2500,15006.2500
526.5000,13268.7500,15331.2500,15681.2500,15637.5000
526.4000,12706.2500,15756.2500,15643.7500,15518.7500
526.3000,12937.5000,14962.5000,15712.5000,15612.5000
526.2000,12475.0000,15718.7500,15025.0000,14956.2500
526.1000,12781.2500,15500.0000,16106.2500,15400.0000
526.0000,12362.5000,16018.7500,15031.2500,15250.0000
525.9000,13593.7500,15393.7500,15618.7500,15475.0000
525.8000,12481.2500,15375.0000,15593.7500,15375.0000
525.7000,13581.2500,15550.0000,15831.2500,15493.7500
525.6000,12700.0000,15156.2500,15737.5000,15531.2500
525.5000,13131.2500,15231.2500,15687.5000,14768.7500
525.4000,12381.2500,15218.7500,15550.0000,16043.7500
525.3000,13481.2500,15712.5000,15825.0000,15156.2500
525.2000,12568.7500,15756.2500,15762.5000,15368.7500
525.1000,13068.7500,15950.0000,15350.0000,15893.7500
525.0000,13081.2500,15131.2500,15293.7500,15643.7500
524.9000,13293.7500,15731.2500,15356.2500,15106.2500
524.8000,12187.5000,15068.7500,15818.7500,15631.2500
524.7000,13018.7500,15606.2500,15725.0000,15106.2500
524.6000,12812.5000,15162.5000,15118.7500,15500.0000
524.5000,12731.2500,15406.2500,15656.2500,15381.2500
524.4000,13006.2500,15350.0000,15643.7500,15337.5000
524.3000,13287.5000,15056.2500,15150.0000,15593.7500
524.2000,12912.5000,15343.7500,15387.5000,15225.0000
524.1000,13025.0000,15531.2500,15512.5000,15206.2500
524.0000,12906.2500,15956.2500,15331.2500,15243.7500
523.9000,13343.7500,15687.5000,15693.7500,15731.2500
523.8000,12631.2500,15775.0000,15768.7500,15525.0000
523.7000,13037.5000,15443.7500,15868.7500,16093.7500
523.6000,12681.2500,15743.7500,15325.0000,15506.2500
523.5000,13006.2500,15618.7500,15593.7500,15712.5000
523.4000,12737.5000,15356.2500,14987.5000,15768.7500
523.3000,13493.7500,15800.0000,15325.0000,15612.5000
523.2000,13306.2500,15218.7500,15606.2500,15356.2500
523.1000,13100.0000,15668.7500,15868.7500,15775.0000
523.0000,12618.7500,15243.7500,15312.5000,15512.5000

6
 
C1s
 ,1,2,3,4
298.0000,2425.0000,2218.7500,2243.7500,2312.5000
297.9000,2175.0000,2100.0000,1937.5000,2062.5000
297.8000,2250.0000,2112.5000,2281.2500,2200.0000
297.7000,1975.0000,2312.5000,2031.2500,2006.2500
297.6000,2162.5000,2350.0000,2231.2500,2418.7500
297.5000,2093.7500,2075.0000,2162.5000,1981.2500
297.4000,2331.2500,2150.0000,2093.7500,2300.0000
297.3000,2268.7500,2012.5000,1962.5000,1981.2500
297.2000,2287.5000,2225.0000,1993.7500,2200.0000
297.1000,2225.0000,2100.0000,2150.0000,1993.7500
297.0000,2231.2500,2025.0000,2318.7500,2125.0000
296.9000,2156.2500,2075.0000,2187.5000,2081.2500
296.8000,2156.2500,2062.5000,2275.0000,2250.0000
296.7000,1912.5000,2075.0000,2143.7500,1975.0000
296.6000,2218.7500,1968.7500,2143.7500,2043.7500
296.5000,2037.5000,2012.5000,2268.7500,2225.0000
296.4000,2231.2500,2187.5000,2131.2500,2231.2500
296.3000,2325.0000,1968.7500,2137.5000,2300.0000
296.2000,2237.5000,2100.0000,2200.0000,2225.0000
296.1000,2243.7500,2143.7500,2125.0000,2193.7500
296.0000,2206.2500,2156.2500,2281.2500,2387.5000
295.9000,2268.7500,1987.5000,2093.7500,2062.5000
295.8000,2400.0000,2293.7500,2237.5000,2375.0000
295.7000,2075.0000,2118.7500,2218.7500,2206.2500
295.6000,2325.0000,2343.7500,2131.2500,2231.2500
295.5000,2212.5000,2225.0000,2218.7500,2106.2500
295.4000,2231.2500,2112.5000,2331.2500,2131.2500
295.3000,2143.7500,2131.2500,2493.7500,2193.7500
295.2000,2262.5000,2387.5000,2206.2500,2043.7500
295.1000,2025.0000,2118.7500,2068.7500,2093.7500
295.0000,2237.5000,2175.0000,2206.2500,2312.5000
294.9000,2006.2500,2075.0000,2112.5000,2287.5000
294.8000,2050.0000,2256.2500,2300.0000,2125.0000
294.7000,2275.0000,2056.2500,2031.2500,2112.5000
294.6000,2131.2500,2093.7500,1993.7500,2043.7500
294.5000,2237.5000,2118.7500,2068.7500,2056.2500
294.4000,2006.2500,2131.2500,2375.0000,2156.2500
294.3000,2100.0000,2193.7500,2193.7500,2187.5000
294.2000,2150.0000,2268.7500,2343.7500,2187.5000
294.1000,2068.7500,2212.5000,2243.7500,2100.0000
294.0000,1975.0000,2256.2500,2331.2500,2118.7500
293.9000,1925.0000,2337.5000,2168.7500,1956.2500
293.8000,2256.2500,2087.5000,2150.0000,1893.7500
293.7000,2137.5000,2250.0000,2225.0000,2243.7500
293.6000,2243.7500,2175.0000,2112.5000,2168.7500
293.5000,2325.0000,2018.7500,2206.2500,2106.2500
293.4000,2187.5000,2106.2500,2368.7500,2068.7500
293.3000,2118.7500,2106.2500,2218.7500,1887.5000
293.2000,2225.0000,2137.5000,2306.2500,2218.7500
293.1000,2000.0000,2181.2500,2131.2500,2131.2500
293.0000,2218.7500,2143.7500,2225.0000,2106.2500
292.9000,2143.7500,2256.2500,2062.5000,2168.7500
292.8000,2125.0000,2125.0000,2037.5000,2187.5000
292.7000,2218.7500,2218.7500,2031.2500,2168.7500
292.6000,2156.2500,2075.0000,2018.7500,2206.2500
292.5000,2075.0000,2237.5000,2168.7500,2131.2500
292.4000,2275.0000,2112.5000,2187.5000,2256.2500
292.3000,2031.2500,2150.0000,2175.0000,2050.0000
292.2000,2125.0000,2156.2500,2106.2500,2218.7500
292.1000,2312.5000,2250.0000,2081.2500,2237.5000
292.0000,2256.2500,2137.5000,2243.7500,2125.0000
291.9000,2475.0000,2318.7500,2193.7500,2168.7500
291.8000,2262.5000,1968.7500,2281.2500,2143.7500
291.7000,2212.5000,2068.7500,2175.0000,1975.0000
291.6000,2393.7500,2093.7500,2193.7500,1987.5000
291.5000,2018.7500,2131.2500,2093.7500,2056.2500
291.4000,2231.2500,2225.0000,2112.5000,2162.5000
291.3000,2012.5000,2125.0000,2168.7500,2275.0000
291.2000,2125.0000,2475.0000,2056.2500,1987.5000
291.1000,2212.5000,2156.2500,2181.2500,2150.0000
291.0000,2368.7500,2137.5000,2218.7500,2025.0000
290.9000,2212.5000,2237.5000,2187.5000,2112.5000
290.8000,2293.7500,2237.5000,2137.5000,1968.7500
290.7000,2393.7500,2018.7500,2237.5000,2050.0000
290.6000,2331.2500,2200.0000,1893.7500,2043.7500
290.5000,2287.5000,2200.0000,2100.0000,2243.7500
290.4000,2206.2500,2181.2500,2050.0000,1937.5000
290.3000,2356.2500,1981.2500,2325.0000,2100.0000
290.2000,2293.7500,2287.5000,2056.2500,1968.7500
290.1000,2643.7500,2018.7500,2193.7500,1937.5000
290.0000,2406.2500,2218.7500,2018.7500,2156.2500
289.9000,2525.0000,1862.5000,2225.0000,2062.5000
289.8000,2443.7500,2275.0000,2200.0000,2100.0000
289.7000,2325.0000,2206.2500,2081.2500,2156.2500
289.6000,2562.5000,2268.7500,2175.0000,2368.7500
289.5000,2443.7500,2018.7500,2268.7500,2331.2500
289.4000,2850.0000,2250.0000,1868.7500,2250.0000
289.3000,2581.2500,2200.0000,2006.2500,2100.0000
289.2000,2806.2500,2412.5000,2050.0000,2275.0000
289.1000,2625.0000,2087.5000,2087.5000,1981.2500
289.0000,2968.7500,2118.7500,2037.5000,2225.0000
288.9000,2818.7500,2068.7500,2256.2500,1962.5000
288.8000,2837.5000,2250.0000,2200.0000,2231.2500
288.7000,2743.7500,2143.7500,2275.0000,2175.0000
288.6000,3062.5000,2218.7500,2093.7500,2168.7500
288.5000,2768.7500,2200.0000,2375.0000,2175.0000
288.4000,2450.0000,2093.7500,2050.0000,2231.2500
288.3000,2612.5000,2150.0000,2387.5000,2125.0000
288.2000,2725.0000,2268.7500,2106.2500,2200.0000
288.1000,2818.7500,2037.5000,2412.5000,2118.7500
288.0000,2600.0000,2350.0000,1925.0000,2193.7500
287.9000,2825.0000,2181.2500,2343.7500,1987.5000
287.8000,2787.5000,2068.7500,2062.5000,2293.7500
287.7000,2875.0000,2050.0000,2362.5000,2262.5000
287.6000,3018.7500,2087.5000,1968.7500,2281.2500
287.5000,3050.0000,2150.0000,2312.5000,2412.5000
287.4000,3125.0000,2212.5000,2037.5000,2243.7500
287.3000,3343.7500,2262.5000,2250.0000,2175.0000
287.2000,3362.5000,2231.2500,2050.0000,2287.5000
287.1000,3850.0000,2225.0000,2006.2500,2200.0000
287.0000,3793.7500,2206.2500,2043.7500,2243.7500
286.9000,3850.0000,2093.7500,2137.5000,2212.5000
286.8000,3918.7500,2218.7500,2093.7500,2118.7500
286.7000,4531.2500,2187.5000,2106.2500,2200.0000
286.6000,4550.0000,2118.7500,2187.5000,2243.7500
286.5000,5187.5000,2093.7500,2212.5000,2368.7500
286.4000,5162.5000,2031.2500,2206.2500,2406.2500
286.3000,5437.5000,2137.5000,2337.5000,2312.5000
286.2000,5862.5000,2175.0000,2225.0000,2187.5000
286.1000,5837.5000,2331.2500,2137.5000,2362.5000
286.0000,6725.0000,2075.0000,2068.7500,2393.7500
285.9000,7037.5000,2350.0000,2106.2500,2306.2500
285.8000,7806.2500,2206.2500,2243.7500,2200.0000
285.7000,7668.7500,2356.2500,2156.2500,2231.2500
285.6000,8425.0000,2293.7500,2237.5000,2212.5000
285.5000,9293.7500,2275.0000,2400.0000,2268.7500
285.4000,9693.7500,2418.7500,2375.0000,2181.2500
285.3000,9775.0000,2293.7500,2356.2500,2243.7500
285.2000,10075.0000,2331.2500,2250.0000,2337.5000
285.1000,9856.2500,2250.0000,2418.7500,2275.0000
285.0000,9481.2500,2556.2500,2525.0000,2343.7500
284.9000,8912.5000,2256.2500,2168.7500,2387.5000
284.8000,8518.7500,2300.0000,2243.7500,2187.5000
284.7000,8106.2500,2212.5000,2250.0000,2237.5000
284.6000,7325.0000,2181.2500,2312.5000,2125.0000
284.5000,6612.5000,2218.7500,2143.7500,2456.2500
284.4000,5900.0000,2231.2500,2550.0000,2193.7500
284.3000,5187.5000,2112.5000,2200.0000,2356.2500
284.2000,4800.0000,2250.0000,2225.0000,2131.2500
284.1000,4087.5000,1962.5000,2281.2500,2212.5000
284.0000,3906.2500,2212.5000,2418.7500,2125.0000
283.9000,3743.7500,2250.0000,2181.2500,2056.2500
283.8000,3075.0000,2331.2500,2062.5000,2187.5000
283.7000,2750.0000,2181.2500,2062.5000,2212.5000
283.6000,2787.5000,2262.5000,2143.7500,2112.5000
283.5000,2618.7500,2156.2500,2212.5000,2281.2500
283.4000,2568.7500,2356.2500,2331.2500,2150.0000
283.3000,2450.0000,2231.2500,2125.0000,2012.5000
283.2000,2243.7500,2231.2500,2156.2500,2162.5000
283.1000,2306.2500,2143.7500,2281.2500,2106.2500
283.0000,2112.5000,2143.7500,2237.5000,2350.0000
282.9000,1993.7500,2350.0000,2200.0000,2181.2500
282.8000,2025.0000,2225.0000,2456.2500,2550.0000
282.7000,2168.7500,2437.5000,2193.7500,2300.0000
282.6000,2062.5000,2437.5000,2568.7500,2375.0000
282.5000,1962.5000,2518.7500,2456.2500,2306.2500
282.4000,1968.7500,2550.0000,2468.7500,2625.0000
282.3000,2218.7500,2593.7500,2356.2500,2512.5000
282.2000,1968.7500,2418.7500,2506.2500,2350.0000
282.1000,2018.7500,2293.7500,2293.7500,2300.0000
282.0000,2131.2500,2481.2500,2531.2500,2325.0000
281.9000,2143.7500,2381.2500,2387.5000,2431.2500
281.8000,2081.2500,2531.2500,2112.5000,2362.5000
281.7000,2037.5000,2081.2500,2356.2500,2318.7500
281.6000,1687.5000,2387.5000,2218.7500,2068.7500
281.5000,1856.2500,2068.7500,2093.7500,2187.5000
281.4000,1806.2500,2112.5000,2100.0000,2012.5000
281.3000,1650.0000,2131.2500,2068.7500,2106.2500
281.2000,1793.7500,2012.5000,2281.2500,2218.7500
281.1000,1837.5000,2062.5000,2343.7500,2200.0000
281.0000,1606.2500,2143.7500,2218.7500,2275.0000
280.9000,1768.7500,2043.7500,2162.5000,2031.2500
280.8000,1775.0000,2131.2500,1950.0000,2450.0000
280.7000,1868.7500,1875.0000,2181.2500,2056.2500
280.6000,1806.2500,2137.5000,2012.5000,2112.5000
280.5000,1893.7500,1937.5000,2137.5000,2150.0000
280.4000,1656.2500,2131.2500,2056.2500,1950.0000
280.3000,1931.2500,1925.0000,2043.7500,1925.0000
280.2000,1843.7500,2018.7500,2200.0000,2106.2500
280.1000,1718.7500,1912.5000,2100.0000,1993.7500
280.0000,2000.0000,2287.5000,2068.7500,2225.0000
279.9000,2031.2500,2050.0000,1943.7500,1887.5000
279.8000,1912.5000,2225.0000,2193.7500,2181.2500
279.7000,1812.5000,2043.7500,1906.2500,2175.0000
279.6000,1968.7500,2287.5000,2168.7500,2093.7500
279.5000,1881.2500,2006.2500,2043.7500,2037.5000
279.4000,1818.7500,2131.2500,2181.2500,2125.0000
279.3000,1881.2500,1987.5000,1981.2500,2056.2500
279.2000,1743.7500,2175.0000,2062.5000,2087.5000
279.1000,1931.2500,2118.7500,2050.0000,2018.7500
279.0000,2018.7500,2075.0000,2175.0000,2093.7500
278.9000,2131.2500,2000.0000,2131.2500,2181.2500
278.8000,1675.0000,2162.5000,2025.0000,2025.0000
278.7000,1950.0000,2068.7500,2237.5000,2206.2500
278.6000,1850.0000,2112.5000,2068.7500,2081.2500
278.5000,1987.5000,2043.7500,2131.2500,2243.7500
278.4000,1881.2500,2187.5000,2162.5000,2075.0000
278.3000,2075.0000,1881.2500,1937.5000,2043.7500
278.2000,1918.7500,2087.5000,2025.0000,2206.2500
278.1000,2000.0000,2100.0000,2118.7500,2075.0000
278.0000,1900.0000,2212.5000,2093.7500,2187.5000

6
 
N1s
 ,1,2,3,4
411.0000,3068.7500,3706.2500,3700.0000,3856.2500
410.9000,3062.5000,3631.2500,3806.2500,3756.2500
410.8000,2868.7500,3750.0000,3768.7500,3925.0000
410.7000,3237.5000,3768.7500,3981.2500,3818.7500
410.6000,3106.2500,3731.2500,3768.7500,3925.0000
410.5000,3118.7500,3787.5000,3931.2500,3618.7500
410.4000,2787.5000,3687.5000,3562.5000,3718.7500
410.3000,2937.5000,3575.0000,3762.5000,3468.7500
410.2000,3181.2500,3806.2500,3675.0000,3675.0000
410.1000,2906.2500,3600.0000,3500.0000,3387.5000
410.0000,3156.2500,3737.5000,3681.2500,3631.2500
409.9000,3112.5000,3575.0000,3625.0000,3475.0000
409.8000,3100.0000,3731.2500,3793.7500,3712.5000
409.7000,3318.7500,3718.7500,3418.7500,3625.0000
409.6000,3068.7500,3668.7500,4006.2500,3906.2500
409.5000,3175.0000,3668.7500,3693.7500,3600.0000
409.4000,3043.7500,3737.5000,3900.0000,3731.2500
409.3000,3050.0000,3493.7500,3731.2500,3612.5000
409.2000,2837.5000,3643.7500,3600.0000,3768.7500
409.1000,2937.5000,3481.2500,3593.7500,3756.2500
409.0000,3031.2500,4031.2500,3843.7500,3650.0000
408.9000,2943.7500,3487.5000,3512.5000,3575.0000
408.8000,3281.2500,3868.7500,3712.5000,3643.7500
408.7000,3106.2500,3737.5000,3625.0000,3656.2500
408.6000,3118.7500,3706.2500,3487.5000,3750.0000
408.5000,3156.2500,3393.7500,3668.7500,3687.5000
408.4000,3056.2500,3850.0000,3425.0000,3762.5000
408.3000,3081.2500,3443.7500,3618.7500,3518.7500
408.2000,3387.5000,3581.2500,3568.7500,3725.0000
408.1000,2937.5000,3406.2500,3537.5000,3687.5000
408.0000,2943.7500,3437.5000,3475.0000,3593.7500
407.9000,2931.2500,3475.0000,3600.0000,3500.0000
407.8000,2806.2500,3087.5000,3343.7500,3637.5000
407.7000,2775.0000,3606.2500,3643.7500,3400.0000
407.6000,2906.2500,3187.5000,3262.5000,3306.2500
407.5000,2543.7500,3493.7500,3400.0000,3612.5000
407.4000,3043.7500,3331.2500,3418.7500,3412.5000
407.3000,2700.0000,3293.7500,3425.0000,3562.5000
407.2000,2993.7500,3218.7500,3356.2500,3293.7500
407.1000,2700.0000,3175.0000,2981.2500,3306.2500
407.0000,2918.7500,3231.2500,3750.0000,3075.0000
406.9000,2800.0000,2937.5000,3231.2500,3312.5000
406.8000,2837.5000,3181.2500,3537.5000,3050.0000
406.7000,2687.5000,3137.5000,3312.5000,3193.7500
406.6000,2975.0000,3006.2500,3212.5000,2906.2500
406.5000,2937.5000,2975.0000,3425.0000,3162.5000
406.4000,2787.5000,3031.2500,3225.0000,2987.5000
406.3000,2893.7500,2887.5000,3143.7500,3218.7500
406.2000,2950.0000,3168.7500,3368.7500,2975.0000
406.1000,2718.7500,2931.2500,3275.0000,3362.5000
406.0000,2731.2500,3250.0000,3375.0000,2975.0000
405.9000,2637.5000,2962.5000,2993.7500,3381.2500
405.8000,2537.5000,3356.2500,3125.0000,3268.7500
405.7000,2550.0000,3037.5000,3062.5000,3137.5000
405.6000,2637.5000,3000.0000,3250.0000,3262.5000
405.5000,2662.5000,2975.0000,2981.2500,3193.7500
405.4000,2518.7500,2850.0000,3043.7500,2818.7500
405.3000,2718.7500,3031.2500,2987.5000,2831.2500
405.2000,2725.0000,2937.5000,2856.2500,2950.0000
405.1000,2593.7500,3068.7500,2856.2500,2831.2500
405.0000,2593.7500,3093.7500,3106.2500,2818.7500
404.9000,2681.2500,2968.7500,2737.5000,2887.5000
404.8000,2693.7500,2925.0000,3000.0000,2706.2500
404.7000,2612.5000,2862.5000,3162.5000,3050.0000
404.6000,2681.2500,2993.7500,3075.0000,3131.2500
404.5000,2800.0000,2862.5000,2881.2500,2925.0000
404.4000,2543.7500,2787.5000,2900.0000,3025.0000
404.3000,2718.7500,2800.0000,3143.7500,3193.7500
404.2000,2593.7500,2800.0000,3062.5000,2962.5000
404.1000,2537.5000,3018.7500,3062.5000,2950.0000
404.0000,2587.5000,2900.0000,3100.0000,3037.5000
403.9000,2337.5000,3031.2500,3043.7500,3031.2500
403.8000,2706.2500,3006.2500,3212.5000,2968.7500
403.7000,2493.7500,3231.2500,3181.2500,2906.2500
403.6000,2850.0000,3137.5000,3068.7500,2825.0000
403.5000,2468.7500,2925.0000,2962.5000,3143.7500
403.4000,2706.2500,3118.7500,2968.7500,2993.7500
403.3000,2531.2500,2993.7500,2968.7500,3087.5000
