4
 
O1s
 ,1,2,3,4
531.4000,19037.5000,22812.5000,22831.2500,21212.5000
531.3000,20050.0000,22518.7500,22175.0000,22387.5000
531.2000,19162.5000,22325.0000,22387.5000,21925.0000
531.1000,19775.0000,22456.2500,21475.0000,22125.0000
531.0000,19175.0000,22118.7500,21612.5000,21343.7500
530.9000,19800.0000,22362.5000,21643.7500,21093.7500
530.8000,19412.5000,22325.0000,21312.5000,20862.5000
530.7000,20168.7500,21943.7500,20787.5000,21187.5000
530.6000,19225.0000,20493.7500,20800.0000,20125.0000
530.5000,19968.7500,20812.5000,20175.0000,20375.0000
530.4000,20256.2500,19712.5000,19368.7500,18993.7500
530.3000,20550.0000,19562.5000,19012.5000,18587.5000
530.2000,20581.2500,18837.5000,18381.2500,18968.7500
530.1000,21156.2500,18606.2500,18031.2500,17712.5000
530.0000,21468.7500,17737.5000,16918.7500,17975.0000
529.9000,20568.7500,17206.2500,17481.2500,16968.7500
529.8000,20037.5000,16500.0000,16925.0000,16800.0000
529.7000,19681.2500,16025.0000,16112.5000,15537.5000
529.6000,19000.0000,15743.7500,15668.7500,15943.7500
529.5000,18625.0000,15381.2500,15056.2500,15250.0000
529.4000,16931.2500,15187.5000,15225.0000,15506.2500
529.3000,16368.7500,14831.2500,15118.7500,15412.5000
529.2000,15175.0000,15118.7500,14725.0000,15268.7500
529.1000,14650.0000,15125.0000,14731.2500,14868.7500
529.0000,13718.7500,14062.5000,14406.2500,14475.0000
528.9000,13450.0000,14750.0000,13987.5000,14762.5000
528.8000,12056.2500,14243.7500,14143.7500,14906.2500
528.7000,12643.7500,13931.2500,13912.5000,14306.2500
528.6000,11912.5000,14250.0000,14256.2500,13950.0000
528.5000,12331.2500,14143.7500,13856.2500,13943.7500
528.4000,11975.0000,13981.2500,14406.2500,14550.0000
528.3000,11681.2500,14006.2500,13762.5000,13706.2500
528.2000,11718.7500,13650.0000,14381.2500,13887.5000
528.1000,11193.7500,13831.2500,13406.2500,13868.7500
528.0000,11212.5000,13687.5000,14200.0000,14181.2500
527.9000,11512.5000,13981.2500,13437.5000,14293.7500
527.8000,10950.0000,13512.5000,14137.5000,14425.0000
527.7000,11681.2500,14156.2500,13656.2500,13993.7500
527.6000,10743.7500,13437.5000,14406.2500,14237.5000
527.5000,11406.2500,14418.7500,13893.7500,13768.7500
527.4000,10425.0000,14068.7500,14218.7500,14212.5000
527.3000,10750.0000,14037.5000,13650.0000,14275.0000
527.2000,10618.7500,14106.2500,14562.5000,13750.0000
527.1000,10843.7500,14743.7500,14050.0000,14293.7500
527.0000,10693.7500,14200.0000,14206.2500,13293.7500
526.9000,10868.7500,13868.7500,13625.0000,13831.2500
526.8000,10837.5000,13612.5000,13681.2500,13943.7500
526.7000,10962.5000,13668.7500,13968.7500,13825.0000
526.6000,10487.5000,13575.0000,13781.2500,14250.0000
526.5000,10706.2500,13281.2500,14643.7500,13756.2500
526.4000,10918.7500,13893.7500,13650.0000,13693.7500
526.3000,10412.5000,14193.7500,14331.2500,14025.0000
526.2000,11381.2500,13743.7500,13943.7500,13731.2500
526.1000,10525.0000,13893.7500,13787.5000,13887.5000
526.0000,10981.2500,13987.5000,13743.7500,13556.2500
525.9000,10193.7500,13850.0000,14018.7500,14193.7500
525.8000,10787.5000,13362.5000,14112.5000,14225.0000
525.7000,9937.5000,13731.2500,13606.2500,13600.0000
525.6000,10656.2500,14150.0000,14075.0000,14243.7500
525.5000,10381.2500,13956.2500,13837.5000,13793.7500
525.4000,10606.2500,13600.0000,14006.2500,13856.2500
525.3000,10618.7500,14087.5000,14018.7500,13593.7500
525.2000,10943.7500,13937.5000,14137.5000,13493.7500
525.1000,10793.7500,13481.2500,13862.5000,13262.5000
525.0000,10800.0000,13825.0000,14450.0000,14000.0000
524.9000,11150.0000,13550.0000,13781.2500,13150.0000
524.8000,11237.5000,13881.2500,14218.7500,13956.2500
524.7000,10537.5000,13906.2500,14181.2500,13893.7500
524.6000,10762.5000,13725.0000,13943.7500,14350.0000
524.5000,10743.7500,13950.0000,14268.7500,14137.5000
524.4000,10693.7500,13493.7500,13918.7500,14156.2500
524.3000,10150.0000,14381.2500,14093.7500,14037.5000
524.2000,11056.2500,13918.7500,14118.7500,13762.5000
524.1000,10712.5000,14225.0000,13387.5000,13943.7500
524.0000,11025.0000,13850.0000,14106.2500,13825.0000
523.9000,10506.2500,14237.5000,13931.2500,13731.2500
523.8000,11131.2500,13568.7500,13793.7500,13787.5000
523.7000,10575.0000,14500.0000,14062.5000,13931.2500
523.6000,11125.0000,13900.0000,13693.7500,14031.2500
523.5000,10231.2500,14637.5000,13850.0000,13981.2500
523.4000,11075.0000,13543.7500,14143.7500,13268.7500
523.3000,10593.7500,14218.7500,13875.0000,13731.2500
523.2000,10943.7500,14125.0000,13800.0000,13837.5000
523.1000,10850.0000,13543.7500,13775.0000,14356.2500
523.0000,10856.2500,13443.7500,14125.0000,14062.5000

4
 
C1s
 ,1,2,3,4
298.0000,2493.7500,2018.7500,1931.2500,1868.7500
297.9000,2531.2500,2043.7500,2050.0000,2087.5000
297.8000,2600.0000,2056.2500,1750.0000,1993.7500
297.7000,2668.7500,1906.2500,2181.2500,1825.0000
297.6000,2456.2500,1856.2500,2093.7500,1900.0000
297.5000,2737.5000,1937.5000,2075.0000,2137.5000
297.4000,2468.7500,1812.5000,1906.2500,1962.5000
297.3000,2543.7500,1981.2500,2081.2500,2150.0000
297.2000,2593.7500,1975.0000,2031.2500,1993.7500
297.1000,2562.5000,1943.7500,2150.0000,2000.0000
297.0000,2725.0000,1925.0000,1993.7500,2018.7500
296.9000,2500.0000,1987.5000,2025.0000,2081.2500
296.8000,2668.7500,2062.5000,1731.2500,2137.5000
296.7000,2556.2500,2125.0000,1962.5000,2118.7500
296.6000,2662.5000,1868.7500,2000.0000,2000.0000
296.5000,2356.2500,2056.2500,1950.0000,1906.2500
296.4000,2612.5000,1968.7500,1812.5000,2006.2500
296.3000,2818.7500,2143.7500,1893.7500,1918.7500
296.2000,2637.5000,1943.7500,1975.0000,2000.0000
296.1000,2575.0000,2206.2500,2037.5000,1975.0000
296.0000,2806.2500,2000.0000,2118.7500,1918.7500
295.9000,2512.5000,1881.2500,1843.7500,1981.2500
295.8000,2787.5000,1862.5000,2043.7500,2037.5000
295.7000,2587.5000,2112.5000,1987.5000,1950.0000
295.6000,2525.0000,2018.7500,1956.2500,2081.2500
295.5000,2587.5000,2037.5000,2137.5000,1937.5000
295.4000,2462.5000,2000.0000,2168.7500,1975.0000
295.3000,2475.0000,2143.7500,2062.5000,1806.2500
295.2000,2500.0000,2112.5000,2037.5000,1987.5000
295.1000,2412.5000,2106.2500,2062.5000,1931.2500
295.0000,2368.7500,1937.5000,1987.5000,2181.2500
294.9000,2650.0000,2200.0000,2118.7500,1993.7500
294.8000,2506.2500,1881.2500,2150.0000,1987.5000
294.7000,2562.5000,1962.5000,2043.7500,1962.5000
294.6000,2550.0000,1675.0000,1943.7500,2068.7500
294.5000,2675.0000,1875.0000,2100.0000,2175.0000
294.4000,2518.7500,2087.5000,1943.7500,2187.5000
294.3000,2400.0000,2056.2500,2050.0000,2043.7500
294.2000,2500.0000,2050.0000,2000.0000,2100.0000
294.1000,2237.5000,1943.7500,2162.5000,2025.0000
294.0000,2487.5000,1943.7500,2212.5000,2243.7500
293.9000,2506.2500,2037.5000,1981.2500,2025.0000
293.8000,2475.0000,1962.5000,2031.2500,2150.0000
293.7000,2693.7500,1962.5000,2012.5000,2106.2500
293.6000,2606.2500,1862.5000,2150.0000,2143.7500
293.5000,2787.5000,2143.7500,2150.0000,2075.0000
293.4000,2700.0000,1937.5000,2300.0000,2243.7500
293.3000,2650.0000,2025.0000,2106.2500,2043.7500
293.2000,2625.0000,2037.5000,2075.0000,1906.2500
293.1000,2793.7500,2337.5000,2175.0000,2056.2500
293.0000,2518.7500,2006.2500,1993.7500,1925.0000
292.9000,2862.5000,2093.7500,1925.0000,2068.7500
292.8000,2606.2500,1912.5000,2137.5000,2118.7500
292.7000,2612.5000,2087.5000,1793.7500,2168.7500
292.6000,2712.5000,1843.7500,2025.0000,2306.2500
292.5000,2593.7500,1800.0000,2100.0000,1993.7500
292.4000,2787.5000,1918.7500,2087.5000,2018.7500
292.3000,2687.5000,2012.5000,1943.7500,1887.5000
292.2000,2756.2500,1993.7500,2093.7500,1981.2500
292.1000,2643.7500,2006.2500,2118.7500,1825.0000
292.0000,2525.0000,1962.5000,2200.0000,1918.7500
291.9000,2443.7500,2031.2500,2081.2500,1956.2500
291.8000,2562.5000,1943.7500,1706.2500,1987.5000
291.7000,2525.0000,2012.5000,2062.5000,1843.7500
291.6000,2675.0000,2081.2500,2075.0000,1968.7500
291.5000,2375.0000,1893.7500,1993.7500,1956.2500
291.4000,2450.0000,2050.0000,2087.5000,2162.5000
291.3000,2475.0000,1962.5000,2093.7500,1968.7500
291.2000,2587.5000,1987.5000,1906.2500,1806.2500
291.1000,2575.0000,2000.0000,1943.7500,2062.5000
291.0000,2400.0000,1993.7500,1850.0000,2056.2500
290.9000,2650.0000,2025.0000,1931.2500,2068.7500
290.8000,2506.2500,1993.7500,2056.2500,2137.5000
290.7000,2581.2500,1893.7500,1981.2500,1993.7500
290.6000,2425.0000,1900.0000,2000.0000,1900.0000
290.5000,2612.5000,2000.0000,2150.0000,2068.7500
290.4000,2350.0000,2062.5000,1918.7500,2131.2500
290.3000,2625.0000,1725.0000,1937.5000,2037.5000
290.2000,2662.5000,1956.2500,1943.7500,1962.5000
290.1000,2800.0000,2000.0000,2031.2500,1987.5000
290.0000,2687.5000,2100.0000,2100.0000,1881.2500
289.9000,2787.5000,2068.7500,2143.7500,1993.7500
289.8000,2762.5000,1931.2500,1831.2500,1850.0000
289.7000,2750.0000,2118.7500,2225.0000,1987.5000
289.6000,2862.5000,2025.0000,2087.5000,2087.5000
289.5000,2731.2500,2137.5000,1937.5000,1937.5000
289.4000,2850.0000,2100.0000,2056.2500,2137.5000
289.3000,3231.2500,2062.5000,2225.0000,1975.0000
289.2000,2787.5000,1962.5000,1881.2500,1918.7500
289.1000,3175.0000,1981.2500,2087.5000,1956.2500
289.0000,3150.0000,2062.5000,1937.5000,1843.7500
288.9000,3156.2500,2012.5000,2050.0000,1956.2500
288.8000,3243.7500,2031.2500,1862.5000,1887.5000
288.7000,3368.7500,2106.2500,1887.5000,2093.7500
288.6000,3293.7500,2181.2500,1831.2500,1937.5000
288.5000,3587.5000,1993.7500,2025.0000,2037.5000
288.4000,3643.7500,1981.2500,2143.7500,1862.5000
288.3000,3662.5000,1950.0000,1987.5000,1968.7500
288.2000,3875.0000,2075.0000,1825.0000,1987.5000
288.1000,3693.7500,1868.7500,2031.2500,1868.7500
288.0000,3831.2500,2237.5000,1831.2500,1981.2500
287.9000,3831.2500,2025.0000,2106.2500,1743.7500
287.8000,3931.2500,2187.5000,1918.7500,1856.2500
287.7000,3731.2500,1887.5000,2081.2500,1993.7500
287.6000,3937.5000,1987.5000,2093.7500,2062.5000
287.5000,4150.0000,1956.2500,2118.7500,2068.7500
287.4000,4375.0000,1987.5000,2025.0000,2050.0000
287.3000,4687.5000,1981.2500,2100.0000,2037.5000
287.2000,4631.2500,2187.5000,2068.7500,2018.7500
287.1000,5100.0000,2100.0000,2125.0000,2168.7500
287.0000,5562.5000,2287.5000,2181.2500,2081.2500
286.9000,5762.5000,2218.7500,2275.0000,2118.7500
286.8000,6206.2500,2162.5000,2306.2500,2250.0000
286.7000,6525.0000,2262.5000,2206.2500,2156.2500
286.6000,7443.7500,2256.2500,2306.2500,2218.7500
286.5000,7325.0000,2287.5000,2287.5000,2237.5000
286.4000,8237.5000,2550.0000,2493.7500,2087.5000
286.3000,8031.2500,2487.5000,2400.0000,2243.7500
286.2000,8781.2500,2181.2500,2325.0000,2250.0000
286.1000,9018.7500,2381.2500,2362.5000,2125.0000
286.0000,9731.2500,2406.2500,2212.5000,2175.0000
285.9000,10693.7500,2443.7500,2243.7500,2237.5000
285.8000,11025.0000,2568.7500,2306.2500,2256.2500
285.7000,11531.2500,2650.0000,2356.2500,2306.2500
285.6000,12606.2500,2731.2500,2256.2500,2156.2500
285.5000,13556.2500,2731.2500,2506.2500,2250.0000
285.4000,14156.2500,2612.5000,2293.7500,2062.5000
285.3000,14431.2500,3012.5000,2512.5000,2400.0000
285.2000,14456.2500,2756.2500,2731.2500,2112.5000
285.1000,14875.0000,2781.2500,2600.0000,2193.7500
285.0000,14393.7500,2956.2500,2737.5000,2175.0000
284.9000,13618.7500,2906.2500,2531.2500,2268.7500
284.8000,13462.5000,2850.0000,2431.2500,2325.0000
284.7000,12143.7500,2818.7500,2350.0000,2337.5000
284.6000,11012.5000,2650.0000,2368.7500,2387.5000
284.5000,9862.5000,2843.7500,2431.2500,2293.7500
284.4000,8300.0000,2325.0000,2343.7500,2368.7500
284.3000,7656.2500,2500.0000,2168.7500,2125.0000
284.2000,6087.5000,2481.2500,2181.2500,2187.5000
284.1000,5581.2500,2243.7500,2075.0000,2006.2500
284.0000,4675.0000,2406.2500,1931.2500,2056.2500
283.9000,4275.0000,2318.7500,2350.0000,2037.5000
283.8000,3837.5000,2081.2500,2075.0000,2168.7500
283.7000,3406.2500,2031.2500,2181.2500,2018.7500
283.6000,3281.2500,2250.0000,2012.5000,2218.7500
283.5000,2837.5000,2250.0000,1925.0000,1768.7500
283.4000,2825.0000,2131.2500,1981.2500,2218.7500
283.3000,2475.0000,2050.0000,2162.5000,1850.0000
283.2000,2437.5000,2106.2500,2106.2500,2181.2500
283.1000,2368.7500,1912.5000,2018.7500,1825.0000
283.0000,2281.2500,2287.5000,2175.0000,2037.5000
282.9000,2375.0000,2075.0000,1968.7500,2000.0000
282.8000,2237.5000,2250.0000,2200.0000,2225.0000
282.7000,2356.2500,2237.5000,1968.7500,2068.7500
282.6000,2006.2500,2362.5000,2093.7500,2268.7500
282.5000,2012.5000,2375.0000,2118.7500,2143.7500
282.4000,1756.2500,2362.5000,2287.5000,2112.5000
282.3000,1975.0000,2387.5000,2231.2500,2187.5000
282.2000,1787.5000,2225.0000,2225.0000,2362.5000
282.1000,1812.5000,2268.7500,2118.7500,2068.7500
282.0000,1806.2500,2287.5000,2281.2500,1868.7500
281.9000,1831.2500,2025.0000,2243.7500,2175.0000
281.8000,1837.5000,2050.0000,2100.0000,2050.0000
281.7000,1931.2500,2150.0000,2112.5000,2206.2500
281.6000,1843.7500,1825.0000,1768.7500,2056.2500
281.5000,1862.5000,1881.2500,1850.0000,2081.2500
281.4000,1762.5000,1768.7500,1756.2500,2075.0000
281.3000,1825.0000,1943.7500,1918.7500,1956.2500
281.2000,1850.0000,1881.2500,1812.5000,1993.7500
281.1000,1837.5000,1831.2500,1950.0000,1912.5000
281.0000,1756.2500,1968.7500,1812.5000,1825.0000
280.9000,1800.0000,1756.2500,2056.2500,1662.5000
280.8000,1787.5000,1756.2500,1825.0000,1800.0000
280.7000,1700.0000,1812.5000,1950.0000,1743.7500
280.6000,1700.0000,1950.0000,1943.7500,1993.7500
280.5000,1687.5000,1818.7500,1831.2500,1968.7500
280.4000,1706.2500,1793.7500,1956.2500,1818.7500
280.3000,1837.5000,1806.2500,1975.0000,1818.7500
280.2000,1675.0000,1912.5000,1750.0000,1837.5000
280.1000,1831.2500,1862.5000,2056.2500,1675.0000
280.0000,1768.7500,1850.0000,1762.5000,1843.7500
279.9000,1881.2500,1900.0000,1943.7500,1931.2500
279.8000,1700.0000,1975.0000,1650.0000,1843.7500
279.7000,1731.2500,1825.0000,1793.7500,1975.0000
279.6000,1662.5000,1975.0000,1818.7500,1893.7500
279.5000,1781.2500,1781.2500,1931.2500,1975.0000
279.4000,1706.2500,1900.0000,1850.0000,1843.7500
279.3000,1793.7500,1925.0000,1918.7500,1893.7500
279.2000,1668.7500,1981.2500,1775.0000,1893.7500
279.1000,1650.0000,1793.7500,2075.0000,1943.7500
279.0000,1681.2500,1606.2500,1856.2500,1912.5000
278.9000,1668.7500,1837.5000,1750.0000,1818.7500
278.8000,1818.7500,1906.2500,1787.5000,1981.2500
278.7000,1743.7500,1693.7500,1850.0000,1618.7500
278.6000,1781.2500,1718.7500,1925.0000,1750.0000
278.5000,1706.2500,1868.7500,1893.7500,1887.5000
278.4000,1700.0000,1812.5000,2012.5000,1762.5000
278.3000,1681.2500,1893.7500,1787.5000,1793.7500
278.2000,1787.5000,1825.0000,1862.5000,1900.0000
278.1000,1662.5000,1875.0000,1618.7500,1675.0000
278.0000,1762.5000,1706.2500,1931.2500,1931.2500

4
 
N1s
 ,1,2,3,4
411.0000,2831.2500,3437.5000,3537.5000,3468.7500
410.9000,3031.2500,3037.5000,3568.7500,3675.0000
410.8000,2750.0000,3362.5000,3487.5000,3525.0000
410.7000,3081.2500,3368.7500,3912.5000,3275.0000
410.6000,2737.5000,3368.7500,3562.5000,3750.0000
410.5000,2831.2500,3331.2500,3518.7500,3387.5000
410.4000,2718.7500,3193.7500,3518.7500,3637.5000
410.3000,2750.0000,3531.2500,3556.2500,3456.2500
410.2000,2693.7500,3487.5000,3437.5000,3356.2500
410.1000,2850.0000,3331.2500,3343.7500,3662.5000
410.0000,2725.0000,3350.0000,3462.5000,3662.5000
409.9000,3125.0000,3068.7500,3375.0000,3362.5000
409.8000,2737.5000,3456.2500,3118.7500,3712.5000
409.7000,3168.7500,3368.7500,3518.7500,3581.2500
409.6000,3075.0000,3300.0000,3331.2500,3818.7500
409.5000,3050.0000,3162.5000,3400.0000,3318.7500
409.4000,2831.2500,3618.7500,3162.5000,3475.0000
409.3000,2712.5000,3312.5000,3350.0000,3250.0000
409.2000,2725.0000,3493.7500,3368.7500,3450.0000
409.1000,3050.0000,3237.5000,3193.7500,3368.7500
409.0000,2925.0000,3262.5000,3356.2500,3368.7500
408.9000,2812.5000,3193.7500,3250.0000,3325.0000
408.8000,2900.0000,3175.0000,3468.7500,3562.5000
408.7000,2918.7500,3250.0000,3243.7500,3387.5000
408.6000,3006.2500,3325.0000,3381.2500,3356.2500
408.5000,2981.2500,3175.0000,3243.7500,3412.5000
408.4000,2987.5000,3306.2500,3168.7500,3318.7500
408.3000,2806.2500,3337.5000,3462.5000,3168.7500
408.2000,2893.7500,3618.7500,2875.0000,3412.5000
408.1000,2856.2500,2950.0000,3250.0000,2962.5000
408.0000,2731.2500,3437.5000,3131.2500,3168.7500
407.9000,2706.2500,3131.2500,3243.7500,3456.2500
407.8000,2706.2500,3018.7500,2875.0000,3250.0000
407.7000,2862.5000,3112.5000,3000.0000,3368.7500
407.6000,2731.2500,3068.7500,3075.0000,3143.7500
407.5000,2812.5000,3131.2500,2956.2500,3281.2500
407.4000,2937.5000,2875.0000,3056.2500,3062.5000
407.3000,2856.2500,3050.0000,3162.5000,3193.7500
407.2000,2875.0000,2943.7500,2981.2500,3187.5000
407.1000,3018.7500,2881.2500,3043.7500,3175.0000
407.0000,2856.2500,2900.0000,2856.2500,2981.2500
406.9000,2843.7500,2887.5000,2862.5000,2862.5000
406.8000,2750.0000,2950.0000,2625.0000,2825.0000
406.7000,3018.7500,3025.0000,2800.0000,2968.7500
406.6000,2618.7500,2818.7500,2818.7500,2962.5000
406.5000,2931.2500,3012.5000,3006.2500,2993.7500
406.4000,2606.2500,2912.5000,2743.7500,3087.5000
406.3000,2831.2500,2906.2500,2981.2500,2825.0000
406.2000,2806.2500,2831.2500,2712.5000,3100.0000
406.1000,2843.7500,2762.5000,2806.2500,2812.5000
406.0000,2550.0000,2781.2500,2668.7500,2943.7500
405.9000,2731.2500,2881.2500,2637.5000,2806.2500
405.8000,2662.5000,2637.5000,2693.7500,2818.7500
405.7000,2693.7500,2768.7500,2706.2500,2737.5000
405.6000,2693.7500,2600.0000,2775.0000,3018.7500
405.5000,2350.0000,2737.5000,2462.5000,2912.5000
405.4000,2562.5000,2762.5000,2668.7500,2881.2500
405.3000,2512.5000,2643.7500,2612.5000,2725.0000
405.2000,2556.2500,2687.5000,2787.5000,3050.0000
405.1000,2706.2500,2618.7500,2750.0000,3006.2500
405.0000,2518.7500,2556.2500,2831.2500,2762.5000
404.9000,2793.7500,2462.5000,2837.5000,2837.5000
404.8000,2700.0000,2762.5000,2775.0000,2725.0000
404.7000,2812.5000,2737.5000,2900.0000,3100.0000
404.6000,2712.5000,2662.5000,2693.7500,2837.5000
404.5000,2800.0000,2675.0000,3043.7500,2912.5000
404.4000,2587.5000,2487.5000,2593.7500,2931.2500
404.3000,2725.0000,2731.2500,2962.5000,2793.7500
404.2000,2668.7500,2656.2500,2687.5000,2843.7500
404.1000,2462.5000,2700.0000,2831.2500,2918.7500
404.0000,2700.0000,2612.5000,2550.0000,2787.5000
403.9000,2606.2500,2743.7500,2793.7500,2943.7500
403.8000,2712.5000,2618.7500,2787.5000,2825.0000
403.7000,2612.5000,2775.0000,2862.5000,2906.2500
403.6000,2662.5000,2662.5000,3006.2500,2875.0000
403.5000,2443.7500,2762.5000,2925.0000,3031.2500
403.4000,2600.0000,2606.2500,2831.2500,3006.2500
403.3000,2412.5000,2825.0000,2837.5000,2943.7500
