1
 
O1s
 ,1,2,3,4
535.5000,7862.5000,6550.0000,6587.5000,6356.2500
535.4000,8412.5000,6756.2500,7206.2500,7106.2500
535.3000,9056.2500,7550.0000,8281.2500,7868.7500
535.2000,8993.7500,8493.7500,9000.0000,8906.2500
535.1000,9568.7500,8956.2500,10337.5000,9775.0000
535.0000,10331.2500,9918.7500,11275.0000,11250.0000
534.9000,11156.2500,11125.0000,13562.5000,12781.2500
534.8000,11643.7500,12643.7500,14875.0000,14731.2500
534.7000,12493.7500,13831.2500,16825.0000,17018.7500
534.6000,13681.2500,16150.0000,19925.0000,19156.2500
534.5000,15468.7500,18756.2500,22337.5000,22187.5000
534.4000,16187.5000,19887.5000,25731.2500,25375.0000
534.3000,18187.5000,23668.7500,29325.0000,29337.5000
534.2000,19631.2500,26518.7500,33975.0000,32837.5000
534.1000,22006.2500,29881.2500,36750.0000,36775.0000
534.0000,24012.5000,33618.7500,41256.2500,40287.5000
533.9000,24812.5000,36568.7500,44937.5000,44587.5000
533.8000,28600.0000,40387.5000,49400.0000,49131.2500
533.7000,29118.7500,43843.7500,53712.5000,52631.2500
533.6000,31668.7500,47850.0000,56843.7500,56425.0000
533.5000,32968.7500,49406.2500,59706.2500,59487.5000
533.4000,34768.7500,52031.2500,61193.7500,63175.0000
533.3000,35606.2500,54637.5000,63431.2500,64331.2500
533.2000,35487.5000,54618.7500,63981.2500,65487.5000
533.1000,36550.0000,56418.7500,63912.5000,65337.5000
533.0000,35868.7500,56750.0000,62906.2500,64343.7500
532.9000,35287.5000,55250.0000,60743.7500,63425.0000
532.8000,34718.7500,53387.5000,59418.7500,61025.0000
532.7000,33225.0000,52118.7500,55175.0000,58762.5000
532.6000,32781.2500,49306.2500,52693.7500,55587.5000
532.5000,31350.0000,47793.7500,49562.5000,52618.7500
532.4000,30287.5000,45500.0000,46606.2500,48462.5000
532.3000,28693.7500,41918.7500,41937.5000,43506.2500
532.2000,28687.5000,40343.7500,39887.5000,40518.7500
532.1000,26662.5000,37412.5000,35475.0000,37225.0000
532.0000,26525.0000,35031.2500,32168.7500,32750.0000
531.9000,25425.0000,32925.0000,28675.0000,30268.7500
531.8000,25450.0000,30237.5000,26418.7500,27468.7500
531.7000,24212.5000,28275.0000,23156.2500,23762.5000
531.6000,24012.5000,27481.2500,21550.0000,22293.7500
531.5000,22506.2500,24525.0000,19075.0000,19200.0000
531.4000,23262.5000,24037.5000,17756.2500,18175.0000
531.3000,21781.2500,21068.7500,16112.5000,16281.2500
531.2000,21556.2500,20087.5000,14600.0000,15250.0000
531.1000,20537.5000,17975.0000,13000.0000,13243.7500
531.0000,20200.0000,16731.2500,12325.0000,12731.2500
530.9000,19131.2500,15618.7500,10681.2500,10850.0000
530.8000,18225.0000,14206.2500,9956.2500,10375.0000
530.7000,17381.2500,13093.7500,9531.2500,8993.7500
530.6000,16062.5000,12218.7500,8656.2500,8612.5000
530.5000,14725.0000,11131.2500,7856.2500,7587.5000
530.4000,13387.5000,10381.2500,7212.5000,6825.0000
530.3000,13293.7500,9162.5000,6425.0000,6100.0000
530.2000,12106.2500,8568.7500,5743.7500,5662.5000
530.1000,11400.0000,7443.7500,5393.7500,5212.5000
530.0000,10206.2500,7118.7500,4618.7500,4775.0000
529.9000,9481.2500,6487.5000,4318.7500,4356.2500
529.8000,8475.0000,6306.2500,4218.7500,4237.5000
529.7000,8093.7500,5637.5000,3606.2500,3993.7500
529.6000,8250.0000,5400.0000,3693.7500,3856.2500
529.5000,7087.5000,4975.0000,3437.5000,3506.2500
529.4000,7531.2500,4825.0000,3681.2500,3562.5000
529.3000,6881.2500,4362.5000,3193.7500,3200.0000
529.2000,6868.7500,4356.2500,3306.2500,3262.5000
529.1000,6993.7500,4100.0000,3212.5000,2900.0000
529.0000,7000.0000,3756.2500,2931.2500,2806.2500
528.9000,6643.7500,3987.5000,2737.5000,2862.5000
528.8000,6700.0000,3762.5000,2706.2500,2825.0000
528.7000,6093.7500,3718.7500,2750.0000,2506.2500
528.6000,6781.2500,3462.5000,2618.7500,2506.2500
528.5000,6387.5000,3550.0000,2537.5000,2537.5000
528.4000,6625.0000,3368.7500,2575.0000,2593.7500
528.3000,6062.5000,3381.2500,2600.0000,2775.0000
528.2000,6412.5000,3300.0000,2475.0000,2362.5000
528.1000,5793.7500,3193.7500,2450.0000,2706.2500
528.0000,6312.5000,3400.0000,2781.2500,2393.7500
527.9000,5931.2500,3293.7500,2687.5000,2650.0000
527.8000,6175.0000,3243.7500,2537.5000,2356.2500
527.7000,6112.5000,3281.2500,2462.5000,2550.0000
527.6000,6150.0000,3350.0000,2468.7500,2525.0000
527.5000,6168.7500,3400.0000,2675.0000,2425.0000
527.4000,5825.0000,3200.0000,2456.2500,2443.7500
527.3000,6062.5000,2937.5000,2518.7500,2337.5000
527.2000,5950.0000,3087.5000,2668.7500,2475.0000
527.1000,5787.5000,3100.0000,2493.7500,2225.0000
527.0000,5937.5000,3250.0000,2450.0000,2600.0000
526.9000,5750.0000,2975.0000,2450.0000,2481.2500
526.8000,6062.5000,3231.2500,2331.2500,2450.0000
526.7000,5850.0000,3287.5000,2443.7500,2206.2500
526.6000,5593.7500,3050.0000,2306.2500,2356.2500
526.5000,5737.5000,3125.0000,2475.0000,2300.0000
526.4000,6068.7500,3118.7500,2325.0000,2237.5000
526.3000,6050.0000,2850.0000,2425.0000,2168.7500
526.2000,5856.2500,2893.7500,2475.0000,2318.7500
526.1000,5937.5000,2937.5000,2631.2500,2218.7500
526.0000,6018.7500,2987.5000,2650.0000,2187.5000
525.9000,6087.5000,2900.0000,2543.7500,2118.7500
525.8000,5756.2500,3306.2500,2362.5000,2231.2500
525.7000,6087.5000,3150.0000,2375.0000,2293.7500
525.6000,5856.2500,2987.5000,2293.7500,2025.0000
525.5000,6225.0000,3175.0000,2387.5000,2156.2500
525.4000,6043.7500,3025.0000,2250.0000,2106.2500
525.3000,6056.2500,3106.2500,2600.0000,2175.0000
525.2000,5881.2500,2993.7500,2362.5000,2193.7500
525.1000,6043.7500,3043.7500,2368.7500,2293.7500
525.0000,5975.0000,3018.7500,2356.2500,2437.5000
524.9000,6100.0000,3150.0000,2412.5000,2137.5000
524.8000,6243.7500,2837.5000,2468.7500,2181.2500
524.7000,6331.2500,3212.5000,2225.0000,2462.5000
524.6000,6200.0000,3143.7500,2368.7500,2218.7500
524.5000,6493.7500,3143.7500,2093.7500,2487.5000
524.4000,6331.2500,3262.5000,2506.2500,2193.7500
524.3000,6662.5000,2968.7500,2243.7500,2193.7500
524.2000,6250.0000,3162.5000,2500.0000,2268.7500
524.1000,6225.0000,2993.7500,2200.0000,2075.0000
524.0000,6425.0000,3250.0000,2337.5000,2331.2500
523.9000,6375.0000,3093.7500,2381.2500,2168.7500
523.8000,6587.5000,3325.0000,2418.7500,2225.0000
523.7000,6593.7500,3075.0000,2256.2500,2081.2500
523.6000,6481.2500,3062.5000,2312.5000,2100.0000
523.5000,6275.0000,3056.2500,2225.0000,2225.0000
523.4000,6518.7500,3181.2500,2325.0000,2131.2500
523.3000,6800.0000,3025.0000,2356.2500,2206.2500
523.2000,6262.5000,3093.7500,2256.2500,2175.0000
523.1000,6531.2500,3081.2500,2287.5000,2256.2500
523.0000,6300.0000,3381.2500,2331.2500,2106.2500

1
 
C1s
 ,1,2,3,4
298.0000,3350.0000,2668.7500,2531.2500,2475.0000
297.9000,3312.5000,2831.2500,2481.2500,2581.2500
297.8000,3475.0000,2618.7500,2837.5000,2575.0000
297.7000,3500.0000,2600.0000,2568.7500,2600.0000
297.6000,3618.7500,2550.0000,2631.2500,2637.5000
297.5000,3562.5000,2575.0000,2656.2500,2568.7500
297.4000,3856.2500,2668.7500,2625.0000,2531.2500
297.3000,3412.5000,2618.7500,2643.7500,2775.0000
297.2000,4037.5000,2662.5000,2568.7500,2556.2500
297.1000,3568.7500,2600.0000,2806.2500,2787.5000
297.0000,3725.0000,2862.5000,2543.7500,2418.7500
296.9000,3612.5000,2568.7500,2756.2500,2700.0000
296.8000,3762.5000,2781.2500,2831.2500,2875.0000
296.7000,3462.5000,2850.0000,2606.2500,2675.0000
296.6000,3431.2500,2712.5000,2462.5000,2706.2500
296.5000,3468.7500,2743.7500,2500.0000,2450.0000
296.4000,3775.0000,3056.2500,2687.5000,2675.0000
296.3000,3731.2500,2600.0000,2518.7500,2650.0000
296.2000,3512.5000,2875.0000,2618.7500,2668.7500
296.1000,3743.7500,2506.2500,2687.5000,2631.2500
296.0000,3412.5000,2868.7500,2506.2500,2775.0000
295.9000,3881.2500,2712.5000,2881.2500,2668.7500
295.8000,3450.0000,2850.0000,2793.7500,2725.0000
295.7000,3562.5000,2837.5000,2656.2500,2750.0000
295.6000,3312.5000,2718.7500,2968.7500,2425.0000
295.5000,3675.0000,2768.7500,2831.2500,2787.5000
295.4000,3168.7500,2543.7500,2781.2500,2700.0000
295.3000,3493.7500,2837.5000,2643.7500,2475.0000
295.2000,3393.7500,2700.0000,2543.7500,2881.2500
295.1000,3693.7500,2512.5000,2581.2500,2775.0000
295.0000,3675.0000,2656.2500,2275.0000,2606.2500
294.9000,3425.0000,2743.7500,2568.7500,2593.7500
294.8000,3612.5000,2843.7500,2437.5000,2818.7500
294.7000,3681.2500,2712.5000,2775.0000,2531.2500
294.6000,3481.2500,2806.2500,2687.5000,2618.7500
294.5000,3543.7500,2881.2500,2718.7500,2518.7500
294.4000,3731.2500,2750.0000,2612.5000,2631.2500
294.3000,3906.2500,2737.5000,2518.7500,2600.0000
294.2000,3925.0000,2787.5000,2818.7500,2462.5000
294.1000,4025.0000,2968.7500,2587.5000,2693.7500
294.0000,3687.5000,2768.7500,2625.0000,2631.2500
293.9000,3968.7500,2731.2500,2575.0000,2568.7500
293.8000,3456.2500,2400.0000,2868.7500,2525.0000
293.7000,4100.0000,2893.7500,2756.2500,2625.0000
293.6000,3568.7500,2818.7500,2743.7500,2825.0000
293.5000,3600.0000,2725.0000,2768.7500,2518.7500
293.4000,3450.0000,2793.7500,2637.5000,2850.0000
293.3000,3693.7500,2725.0000,2556.2500,2568.7500
293.2000,3431.2500,2625.0000,2643.7500,2675.0000
293.1000,3475.0000,2712.5000,2725.0000,2587.5000
293.0000,3456.2500,2806.2500,2668.7500,2793.7500
292.9000,3381.2500,2931.2500,2731.2500,2618.7500
292.8000,3031.2500,2737.5000,2668.7500,2525.0000
292.7000,3375.0000,2875.0000,2612.5000,2612.5000
292.6000,3306.2500,2837.5000,2893.7500,2562.5000
292.5000,3412.5000,2925.0000,2718.7500,2700.0000
292.4000,3456.2500,2756.2500,2568.7500,2787.5000
292.3000,3512.5000,2818.7500,2750.0000,2525.0000
292.2000,3362.5000,3043.7500,2725.0000,2650.0000
292.1000,3418.7500,2825.0000,2568.7500,2456.2500
292.0000,3162.5000,2768.7500,2731.2500,2637.5000
291.9000,3481.2500,2693.7500,2625.0000,2531.2500
291.8000,3231.2500,2756.2500,2781.2500,2800.0000
291.7000,3162.5000,2781.2500,2587.5000,2550.0000
291.6000,3081.2500,2743.7500,2581.2500,2650.0000
291.5000,3437.5000,2887.5000,2987.5000,2762.5000
291.4000,3306.2500,2531.2500,2718.7500,2550.0000
291.3000,3487.5000,2812.5000,2543.7500,2593.7500
291.2000,3343.7500,2712.5000,2681.2500,2543.7500
291.1000,3606.2500,2837.5000,2706.2500,2462.5000
291.0000,3506.2500,2681.2500,2625.0000,2481.2500
290.9000,3643.7500,2693.7500,2518.7500,2450.0000
290.8000,3425.0000,2606.2500,2556.2500,2793.7500
290.7000,3593.7500,2650.0000,2487.5000,2418.7500
290.6000,3618.7500,2631.2500,2712.5000,2750.0000
290.5000,3593.7500,2650.0000,2500.0000,2243.7500
290.4000,3712.5000,3012.5000,2643.7500,2768.7500
290.3000,3800.0000,2675.0000,2650.0000,2531.2500
290.2000,3950.0000,2881.2500,2768.7500,2500.0000
290.1000,3943.7500,2650.0000,2693.7500,2631.2500
290.0000,4087.5000,2787.5000,2718.7500,2368.7500
289.9000,4156.2500,2806.2500,2650.0000,2518.7500
289.8000,4143.7500,2443.7500,2831.2500,2300.0000
289.7000,4256.2500,2937.5000,2587.5000,2512.5000
289.6000,3968.7500,2462.5000,2662.5000,2475.0000
289.5000,4006.2500,2600.0000,2575.0000,2675.0000
289.4000,4331.2500,2587.5000,2700.0000,2525.0000
289.3000,3918.7500,2950.0000,2731.2500,2468.7500
289.2000,4231.2500,2612.5000,2462.5000,2681.2500
289.1000,3987.5000,2812.5000,2662.5000,2668.7500
289.0000,4137.5000,2631.2500,2600.0000,2618.7500
288.9000,4206.2500,2612.5000,2762.5000,2681.2500
288.8000,4193.7500,2800.0000,2518.7500,2618.7500
288.7000,3906.2500,2662.5000,2450.0000,2693.7500
288.6000,4156.2500,3018.7500,2350.0000,2850.0000
288.5000,3862.5000,2718.7500,2787.5000,2775.0000
288.4000,3975.0000,2937.5000,2543.7500,2681.2500
288.3000,3987.5000,2612.5000,2837.5000,2981.2500
288.2000,3793.7500,2762.5000,2375.0000,2643.7500
288.1000,4012.5000,2968.7500,2893.7500,2631.2500
288.0000,4331.2500,2681.2500,2681.2500,2425.0000
287.9000,4531.2500,2650.0000,2718.7500,2356.2500
287.8000,4550.0000,2643.7500,2631.2500,2281.2500
287.7000,4631.2500,2931.2500,2631.2500,2468.7500
287.6000,4818.7500,2618.7500,2612.5000,2656.2500
287.5000,5300.0000,2868.7500,2418.7500,2606.2500
287.4000,5262.5000,2693.7500,2556.2500,2781.2500
287.3000,5362.5000,2825.0000,2600.0000,2712.5000
287.2000,5375.0000,2537.5000,2387.5000,2756.2500
287.1000,5868.7500,2606.2500,2737.5000,2718.7500
287.0000,6100.0000,2650.0000,2500.0000,2693.7500
286.9000,6643.7500,2906.2500,2856.2500,2893.7500
286.8000,6700.0000,2862.5000,2700.0000,2743.7500
286.7000,7468.7500,2825.0000,2606.2500,2656.2500
286.6000,7593.7500,2768.7500,2818.7500,2550.0000
286.5000,8531.2500,2968.7500,2818.7500,2756.2500
286.4000,8981.2500,2868.7500,2693.7500,2500.0000
286.3000,9431.2500,2825.0000,2825.0000,2687.5000
286.2000,9968.7500,2681.2500,2756.2500,2656.2500
286.1000,11406.2500,2756.2500,2787.5000,2756.2500
286.0000,11550.0000,2787.5000,2637.5000,2568.7500
285.9000,12093.7500,3000.0000,2556.2500,2693.7500
285.8000,11781.2500,2831.2500,2718.7500,2856.2500
285.7000,12000.0000,3012.5000,2775.0000,2712.5000
285.6000,11312.5000,2868.7500,2887.5000,2656.2500
285.5000,11137.5000,2731.2500,2606.2500,2600.0000
285.4000,10375.0000,2987.5000,2925.0000,2912.5000
285.3000,9606.2500,2906.2500,2606.2500,2537.5000
285.2000,8687.5000,3025.0000,2950.0000,2825.0000
285.1000,7975.0000,2737.5000,2675.0000,2687.5000
285.0000,7531.2500,2981.2500,2718.7500,2587.5000
284.9000,6562.5000,2500.0000,2756.2500,2393.7500
284.8000,5943.7500,2825.0000,2637.5000,2687.5000
284.7000,5462.5000,2718.7500,2518.7500,2731.2500
284.6000,4856.2500,2812.5000,2556.2500,2843.7500
284.5000,4306.2500,2531.2500,2618.7500,2837.5000
284.4000,4275.0000,2975.0000,2718.7500,2668.7500
284.3000,3637.5000,2581.2500,2856.2500,2656.2500
284.2000,3731.2500,2875.0000,2587.5000,2568.7500
284.1000,3843.7500,2862.5000,2643.7500,2643.7500
284.0000,3400.0000,2812.5000,2743.7500,2593.7500
283.9000,3393.7500,2781.2500,2737.5000,2537.5000
283.8000,3231.2500,2681.2500,2825.0000,2531.2500
283.7000,3400.0000,2856.2500,2600.0000,2762.5000
283.6000,3443.7500,2775.0000,2462.5000,2581.2500
283.5000,3193.7500,2643.7500,2468.7500,2500.0000
283.4000,3450.0000,2825.0000,2700.0000,2850.0000
283.3000,3250.0000,3050.0000,2343.7500,2506.2500
283.2000,3212.5000,2693.7500,2612.5000,2762.5000
283.1000,3056.2500,2800.0000,2756.2500,2681.2500
283.0000,3168.7500,2868.7500,2706.2500,2706.2500
282.9000,2931.2500,2618.7500,2543.7500,2631.2500
282.8000,3256.2500,2881.2500,2681.2500,2775.0000
282.7000,2925.0000,2775.0000,2512.5000,2737.5000
282.6000,2968.7500,2737.5000,2906.2500,2518.7500
282.5000,2831.2500,2837.5000,2668.7500,2506.2500
282.4000,2881.2500,2593.7500,2712.5000,2581.2500
282.3000,2912.5000,2743.7500,2587.5000,2656.2500
282.2000,2800.0000,2593.7500,2837.5000,2537.5000
282.1000,2981.2500,2706.2500,2625.0000,2850.0000
282.0000,2825.0000,2612.5000,2675.0000,2412.5000
281.9000,3243.7500,2506.2500,2518.7500,2525.0000
281.8000,2950.0000,2556.2500,2725.0000,2587.5000
281.7000,3006.2500,2618.7500,2556.2500,2493.7500
281.6000,2987.5000,2681.2500,2737.5000,2412.5000
281.5000,3162.5000,2731.2500,2550.0000,2606.2500
281.4000,2900.0000,2525.0000,2850.0000,2381.2500
281.3000,2987.5000,2725.0000,2531.2500,2556.2500
281.2000,2962.5000,2675.0000,2550.0000,2606.2500
281.1000,3068.7500,2918.7500,2725.0000,2393.7500
281.0000,3143.7500,2443.7500,2493.7500,2318.7500
280.9000,3062.5000,2818.7500,2650.0000,2687.5000
280.8000,3125.0000,2450.0000,2556.2500,2393.7500
280.7000,3006.2500,2643.7500,2500.0000,2675.0000
280.6000,3131.2500,2431.2500,2387.5000,2293.7500
280.5000,3093.7500,2662.5000,2462.5000,2681.2500
280.4000,2987.5000,2762.5000,2856.2500,2650.0000
280.3000,3212.5000,2600.0000,2493.7500,2662.5000
280.2000,3018.7500,2631.2500,2656.2500,2500.0000
280.1000,3087.5000,2662.5000,2575.0000,2712.5000
280.0000,3087.5000,2756.2500,2662.5000,2437.5000
279.9000,3218.7500,2681.2500,2625.0000,2750.0000
279.8000,2831.2500,2556.2500,2637.5000,2425.0000
279.7000,3056.2500,2343.7500,2368.7500,2568.7500
279.6000,2762.5000,2687.5000,2650.0000,2643.7500
279.5000,3287.5000,2712.5000,2543.7500,2575.0000
279.4000,3043.7500,2600.0000,2575.0000,2356.2500
279.3000,3043.7500,2656.2500,2525.0000,2668.7500
279.2000,2643.7500,2737.5000,2712.5000,2387.5000
279.1000,2950.0000,2387.5000,2712.5000,2650.0000
279.0000,2900.0000,2681.2500,2543.7500,2575.0000
278.9000,3031.2500,2731.2500,2643.7500,2456.2500
278.8000,3168.7500,2737.5000,2437.5000,2512.5000
278.7000,3093.7500,2818.7500,2700.0000,2550.0000
278.6000,3043.7500,2650.0000,2556.2500,2512.5000
278.5000,3287.5000,2606.2500,2500.0000,2593.7500
278.4000,2643.7500,2643.7500,2643.7500,2587.5000
278.3000,3031.2500,2693.7500,2437.5000,2612.5000
278.2000,2943.7500,2900.0000,2406.2500,2506.2500
278.1000,3287.5000,2512.5000,2406.2500,2687.5000
278.0000,3087.5000,2443.7500,2531.2500,2431.2500

1
 
N1s
 ,1,2,3,4
411.0000,4075.0000,2537.5000,2162.5000,2381.2500
410.9000,3950.0000,2643.7500,2343.7500,2268.7500
410.8000,3981.2500,2700.0000,2375.0000,2325.0000
410.7000,4262.5000,2537.5000,2343.7500,2350.0000
410.6000,3962.5000,2418.7500,2275.0000,2393.7500
410.5000,4337.5000,2512.5000,2137.5000,2268.7500
410.4000,4118.7500,2618.7500,2431.2500,2387.5000
410.3000,4062.5000,2600.0000,2250.0000,2275.0000
410.2000,4018.7500,2662.5000,2437.5000,2287.5000
410.1000,4156.2500,2718.7500,2487.5000,2137.5000
410.0000,4050.0000,2593.7500,2406.2500,2243.7500
409.9000,4262.5000,2662.5000,2481.2500,2400.0000
409.8000,4118.7500,2568.7500,2187.5000,2212.5000
409.7000,4037.5000,2587.5000,2462.5000,2293.7500
409.6000,4293.7500,2606.2500,2368.7500,2125.0000
409.5000,4337.5000,2843.7500,2381.2500,2400.0000
409.4000,3731.2500,2525.0000,2268.7500,2225.0000
409.3000,4118.7500,2593.7500,2212.5000,2300.0000
409.2000,3968.7500,2543.7500,2125.0000,2406.2500
409.1000,4362.5000,2750.0000,2225.0000,2225.0000
409.0000,3937.5000,2606.2500,2343.7500,2481.2500
408.9000,4018.7500,2518.7500,2306.2500,2312.5000
408.8000,4262.5000,2656.2500,2443.7500,2468.7500
408.7000,4293.7500,2587.5000,2362.5000,2300.0000
408.6000,3931.2500,2431.2500,2250.0000,2187.5000
408.5000,4175.0000,2456.2500,2450.0000,2375.0000
408.4000,4181.2500,2537.5000,2456.2500,2325.0000
408.3000,4400.0000,2481.2500,2150.0000,2356.2500
408.2000,4050.0000,2468.7500,2331.2500,2337.5000
408.1000,4206.2500,2606.2500,2287.5000,2250.0000
408.0000,4143.7500,2875.0000,2381.2500,2550.0000
407.9000,4162.5000,2400.0000,2437.5000,2093.7500
407.8000,4206.2500,2600.0000,2343.7500,2231.2500
407.7000,3943.7500,2525.0000,2362.5000,2143.7500
407.6000,4393.7500,2587.5000,2325.0000,2643.7500
407.5000,4143.7500,2406.2500,2493.7500,2387.5000
407.4000,3768.7500,2856.2500,2381.2500,2281.2500
407.3000,4262.5000,2525.0000,2375.0000,2381.2500
407.2000,3843.7500,2662.5000,2337.5000,2318.7500
407.1000,3937.5000,2562.5000,2156.2500,2131.2500
407.0000,4068.7500,2850.0000,2237.5000,2237.5000
406.9000,3525.0000,2600.0000,2175.0000,2087.5000
406.8000,3975.0000,2593.7500,2400.0000,2343.7500
406.7000,3925.0000,2418.7500,2443.7500,2118.7500
406.6000,4043.7500,2631.2500,2343.7500,2312.5000
406.5000,3756.2500,2575.0000,2256.2500,2381.2500
406.4000,3975.0000,2437.5000,2293.7500,2193.7500
406.3000,3931.2500,2825.0000,2318.7500,2450.0000
406.2000,4150.0000,2493.7500,2387.5000,2437.5000
406.1000,3893.7500,2675.0000,2368.7500,2450.0000
406.0000,3912.5000,2462.5000,2343.7500,2431.2500
405.9000,4093.7500,2587.5000,2425.0000,2306.2500
405.8000,3800.0000,2793.7500,2337.5000,2512.5000
405.7000,3825.0000,2725.0000,2168.7500,2300.0000
405.6000,4143.7500,2768.7500,2456.2500,2381.2500
405.5000,3975.0000,2681.2500,2356.2500,2275.0000
405.4000,4118.7500,2681.2500,2350.0000,2368.7500
405.3000,4006.2500,2793.7500,2381.2500,2418.7500
405.2000,3950.0000,2862.5000,2325.0000,2281.2500
405.1000,3743.7500,2818.7500,2275.0000,2331.2500
405.0000,4137.5000,2700.0000,2437.5000,2431.2500
404.9000,4087.5000,2681.2500,2150.0000,2400.0000
404.8000,4318.7500,2806.2500,2475.0000,2337.5000
404.7000,3993.7500,2525.0000,2187.5000,2337.5000
404.6000,4075.0000,2631.2500,2450.0000,2156.2500
404.5000,3887.5000,2737.5000,2350.0000,2418.7500
404.4000,4043.7500,2650.0000,2606.2500,2331.2500
404.3000,3950.0000,2737.5000,2162.5000,2362.5000
404.2000,4175.0000,2662.5000,2500.0000,2587.5000
404.1000,4000.0000,2625.0000,2081.2500,2418.7500
404.0000,4412.5000,2537.5000,2431.2500,2443.7500
403.9000,4025.0000,2606.2500,2325.0000,2218.7500
403.8000,4018.7500,2700.0000,2250.0000,2487.5000
403.7000,3968.7500,2462.5000,2281.2500,2431.2500
403.6000,4381.2500,2656.2500,2225.0000,2387.5000
403.5000,4043.7500,2650.0000,2356.2500,2343.7500
403.4000,4087.5000,2600.0000,2487.5000,2250.0000
403.3000,4256.2500,2506.2500,2181.2500,2531.2500
